
200,meter1,E1E2,E1,E1,,CZ226453,KWH,30,
300,20171210,0.013,0.038,0.019,0.025,0.038,0.013,0.031,0.019,0.031,0.025,0.019,0.038,0.013,0.169,0.013,0.038,0.025,0.025,0.031,0.013,0.044,0.025,0.025,0.038,0.131,0.038,0.050,0.019,0.044,0.031,0.019,0.038,0.056,0.100,0.069,0.050,0.063,0.175,0.050,0.031,0.038,0.013,0.038,0.025,0.019,0.038,0.013,0.038,A,,,20171211003833,
300,20171211,0.025,0.019,0.038,0.013,0.050,0.075,0.069,0.031,0.038,0.006,0.038,0.019,0.025,0.031,0.138,0.075,0.031,0.031,0.031,0.019,0.038,0.013,0.031,0.031,0.019,0.038,0.013,0.031,0.038,0.013,0.038,0.106,0.175,0.713,0.519,0.050,0.069,0.075,0.038,0.031,0.138,0.038,0.038,0.038,0.013,0.038,0.025,0.025,A,,,20171212003353,
300,20171212,0.044,0.006,0.044,0.025,0.025,0.038,0.013,0.038,0.025,0.025,0.038,0.013,0.175,0.031,0.038,0.025,0.025,0.038,0.013,0.038,0.031,0.019,0.038,0.025,0.025,0.044,0.013,0.038,0.031,0.019,0.038,0.031,1.100,1.138,1.144,1.175,1.194,1.188,1.219,1.244,1.225,1.281,1.294,1.331,1.369,1.425,1.456,1.469,A,,,20171213003306,
300,20171213,1.469,1.456,1.438,1.444,1.419,1.425,1.438,1.413,0.606,0.031,0.006,0.031,0.006,0.144,0.006,0.031,0.813,0.994,1.169,0.856,1.125,1.106,1.119,1.050,1.056,1.038,1.038,1.044,0.956,0.906,0.925,0.913,1.038,1.013,1.031,1.044,1.031,1.044,1.138,1.044,1.050,1.106,1.113,1.113,1.156,1.150,1.144,1.194,A,,,20171214003803,
300,20171214,1.188,1.313,1.219,1.206,1.238,1.238,1.231,1.263,1.238,1.269,0.838,0.019,0.038,0.006,0.038,0.131,0.056,0.063,0.006,0.038,0.025,0.019,0.031,0.019,0.025,0.038,0.006,0.038,0.025,0.019,0.038,0.588,1.200,1.175,1.175,1.275,1.244,1.225,1.206,1.213,1.263,1.263,1.350,1.331,1.419,1.456,1.475,1.438,A,,,20171215010755,
300,20171215,1.463,1.488,1.456,1.431,0.588,0.756,0.356,1.344,0.744,0.356,0.594,0.450,0.638,1.069,0.713,0.031,0.013,0.094,0.069,0.050,0.056,0.050,0.031,0.044,0.050,0.025,0.044,0.044,0.025,0.044,0.044,0.050,0.075,0.081,0.575,0.606,0.050,0.031,0.038,0.050,0.025,0.044,0.044,0.025,0.044,0.038,0.031,0.044,A,,,20171216003354,
300,20171216,0.019,0.044,0.031,0.038,0.044,0.019,0.044,0.025,0.044,0.025,0.169,0.038,0.019,0.113,0.031,0.038,0.050,0.513,0.106,0.038,0.038,0.706,0.775,0.700,0.575,0.988,0.650,0.494,0.513,0.875,0.681,0.275,0.356,0.056,0.050,0.044,0.025,0.044,0.044,0.019,0.050,0.063,0.038,0.050,0.050,0.031,0.038,0.044,A,,,20171220153336,
300,20171217,0.038,0.031,0.050,0.031,0.031,0.050,0.019,0.044,0.044,0.194,0.044,0.038,0.031,0.050,0.031,0.044,0.044,0.031,0.425,0.131,0.325,1.269,0.738,1.081,0.700,0.525,0.469,0.231,0.094,0.075,0.056,0.150,1.400,0.844,0.875,0.969,0.238,0.563,1.388,1.663,1.150,1.144,1.194,1.194,1.219,1.238,1.256,1.300,A,,,20171223055331,
300,20171218,1.288,1.344,1.356,1.419,1.406,1.444,1.413,1.444,0.756,0.713,0.838,0.881,1.225,0.913,0.238,0.106,0.050,0.019,0.044,0.031,0.050,0.069,0.038,0.038,0.050,0.038,0.031,0.044,0.050,0.025,0.044,0.044,0.025,0.588,1.081,1.113,1.144,1.525,1.256,1.194,1.169,1.163,1.144,1.175,1.181,1.219,1.206,1.219,A,,,20171220154149,
300,20171219,1.194,1.194,1.213,1.213,1.225,1.225,1.213,1.231,1.225,1.369,1.244,1.206,1.369,2.056,1.300,1.256,1.250,1.169,1.225,1.163,1.113,1.100,1.081,0.181,0.175,0.144,0.169,0.175,0.144,0.169,0.175,0.463,1.038,1.144,1.450,1.663,1.925,1.325,1.250,1.206,1.213,1.294,1.269,1.250,1.275,1.306,1.331,1.319,A,,,20171228113159,
300,20171220,1.181,1.144,0.969,0.713,0.831,0.650,0.606,0.781,0.625,1.175,0.275,0.194,0.094,0.038,0.088,0.113,0.100,0.150,0.106,0.181,0.088,0.075,0.069,0.031,0.069,0.075,0.181,0.063,1.088,1.169,1.250,1.250,1.269,1.281,1.275,1.288,1.306,1.319,1.375,0.925,1.231,0.244,0.131,0.400,0.150,0.356,0.363,0.119,A,,,20171228113159,
300,20171221,0.306,0.119,0.094,0.119,0.113,0.100,0.119,0.088,0.119,0.231,0.106,0.125,0.094,0.669,0.531,0.663,1.713,1.075,1.256,1.206,1.594,1.219,1.144,1.131,1.100,1.144,1.169,1.156,1.138,1.163,1.131,1.444,1.394,1.263,1.294,1.944,2.669,2.513,1.431,1.113,1.788,1.275,1.163,1.119,0.319,0.275,0.456,0.425,A,,,20171222011006,
300,20171222,0.175,0.244,0.325,0.100,0.306,0.119,0.450,0.119,0.094,0.231,0.044,0.106,0.131,0.025,0.038,0.044,0.019,0.044,0.031,0.025,0.044,0.031,0.031,0.044,0.013,0.044,0.038,0.025,0.038,0.031,0.031,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.019,0.044,0.038,A,,,20171223010717,
300,20171223,0.025,0.044,0.031,0.031,0.044,0.025,0.031,0.044,0.019,0.044,0.038,0.019,0.044,0.031,0.031,0.044,0.025,0.063,0.075,0.075,0.031,0.044,0.044,0.025,0.044,0.044,0.019,0.050,0.044,0.019,0.044,0.050,0.025,0.044,0.044,0.031,0.031,0.050,0.031,0.031,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,A,,,20171224004107,
300,20171224,0.019,0.044,0.044,0.019,0.044,0.038,0.019,0.044,0.038,0.025,0.044,0.031,0.031,0.038,0.031,0.031,0.044,0.019,0.044,0.038,0.019,0.044,0.031,0.031,0.044,0.025,0.031,0.044,0.025,0.038,0.044,0.019,0.038,0.044,0.025,0.038,0.044,0.019,0.038,0.044,0.019,0.044,0.025,0.031,0.044,0.019,0.038,0.038,A,,,20171225003351,
300,20171225,0.025,0.044,0.019,0.038,0.038,0.025,0.038,0.025,0.038,0.031,0.025,0.044,0.019,0.038,0.031,0.031,0.044,0.013,0.050,0.088,0.069,0.038,0.038,0.031,0.031,0.044,0.025,0.038,0.050,0.019,0.044,0.038,0.025,0.050,0.031,0.031,0.044,0.031,0.031,0.044,0.025,0.044,0.038,0.025,0.038,0.031,0.031,0.044,A,,,20171226003501,
300,20171226,0.013,0.044,0.031,0.025,0.044,0.019,0.044,0.025,0.031,0.044,0.013,0.044,0.019,0.038,0.038,0.025,0.044,0.013,0.044,0.031,0.031,0.038,0.025,0.038,0.044,0.019,0.038,0.038,0.025,0.044,0.038,0.025,0.038,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.038,0.044,0.019,0.044,A,,,20171227003853,
300,20171227,0.044,0.019,0.038,0.044,0.019,0.044,0.044,0.019,0.038,0.044,0.019,0.044,0.038,0.025,0.038,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.044,0.025,0.038,0.044,0.038,0.025,0.044,0.050,0.025,0.038,0.050,0.038,0.025,0.044,0.050,0.031,0.031,0.044,0.044,0.031,0.038,A,,,20171228004449,
300,20171228,0.050,0.081,0.069,0.069,0.038,0.031,0.044,0.044,0.025,0.038,0.050,0.038,0.025,0.044,0.044,0.031,0.031,0.044,0.044,0.025,0.044,0.044,0.031,0.031,0.050,0.044,0.031,0.038,0.044,0.038,0.031,0.044,0.044,0.038,0.031,0.044,0.050,0.025,0.038,0.044,0.044,0.025,0.038,0.050,0.031,0.025,0.050,0.038,A,,,20171229003817,
300,20171229,0.025,0.044,0.044,0.031,0.031,0.044,0.038,0.025,0.044,0.044,0.025,0.038,0.044,0.031,0.031,0.044,0.038,0.025,0.044,0.044,0.025,0.038,0.044,0.031,0.031,0.050,0.038,0.025,0.044,0.044,0.025,0.038,0.044,0.038,0.025,0.044,0.044,0.025,0.038,0.044,0.031,0.031,0.044,0.031,0.031,0.044,0.038,0.025,A,,,20171230012115,
300,20171230,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.019,0.044,0.038,0.025,0.044,0.031,0.025,0.044,0.081,0.075,0.050,0.044,0.025,0.031,0.044,0.031,0.031,0.044,0.038,0.025,0.044,0.038,0.025,0.044,0.044,0.019,0.044,0.044,0.019,0.038,0.044,0.031,0.031,0.044,0.025,0.031,0.044,0.025,0.038,0.044,A,,,20171231161145,
300,20171231,0.019,0.038,0.038,0.025,0.044,0.031,0.025,0.044,0.019,0.038,0.038,0.025,0.044,0.019,0.038,0.038,0.025,0.038,0.031,0.031,0.044,0.025,0.038,0.038,0.025,0.038,0.044,0.019,0.044,0.044,0.019,0.056,1.131,1.138,1.213,1.225,1.256,1.194,1.256,1.231,1.269,1.294,1.300,1.350,1.388,1.419,1.431,0.244,A,,,20180101092040,
300,20180101,0.063,0.056,0.050,0.038,0.050,0.025,0.038,0.038,0.025,0.050,0.013,0.050,0.131,0.025,0.163,0.031,0.044,0.031,0.613,1.194,1.150,1.569,1.244,1.163,1.119,1.369,1.188,1.538,1.181,1.231,1.119,1.106,1.306,1.275,0.306,0.175,0.306,0.100,0.075,0.550,1.256,1.288,1.288,1.244,1.288,1.300,1.313,1.394,A,,,20180102003801,
300,20180102,1.431,1.413,0.169,0.550,0.625,0.631,0.613,0.519,0.494,0.450,0.438,0.713,0.606,1.150,1.281,1.731,1.300,1.288,1.269,1.213,1.200,1.213,1.169,1.163,1.738,1.981,1.863,1.150,1.125,1.188,1.188,1.569,1.288,1.244,1.606,0.731,0.731,0.344,0.069,0.075,0.050,0.075,0.075,0.056,0.050,0.044,0.044,0.081,A,,,20180103003720,
300,20180103,0.056,0.075,0.063,0.038,0.056,0.025,0.063,0.081,0.069,0.038,0.044,0.206,0.063,0.150,0.069,0.056,0.050,0.075,0.088,0.056,0.050,0.056,0.050,0.056,0.044,0.031,0.050,0.025,0.294,0.075,0.038,0.056,0.069,0.081,0.150,0.100,0.081,0.094,0.075,0.806,1.925,0.731,0.044,0.056,0.031,0.069,0.088,0.056,A,,,20180104003822,
300,20180104,0.081,0.050,0.025,0.044,0.025,0.044,0.038,0.025,0.050,0.194,0.050,0.038,0.113,0.100,0.050,0.044,0.050,0.013,0.050,0.031,0.031,0.044,0.031,0.050,0.075,0.031,0.050,0.038,0.106,0.144,0.125,0.075,0.075,0.088,0.056,0.050,0.038,0.038,1.119,1.231,1.244,1.275,1.281,1.369,1.325,1.388,1.419,0.963,A,,,20180105004335,
300,20180105,0.663,1.088,0.538,0.550,0.688,0.313,0.431,0.831,0.113,0.519,0.188,0.038,0.113,0.075,0.069,0.044,0.044,0.038,0.031,0.044,0.031,0.031,0.044,0.025,0.038,0.050,0.019,0.044,0.044,0.019,0.044,0.044,0.019,0.056,0.238,0.200,0.131,0.781,0.763,0.894,1.300,1.163,1.144,1.150,1.150,1.169,1.200,1.213,A,,,20180106003549,
300,20180106,1.200,1.231,1.250,1.231,1.275,1.306,1.306,1.356,1.288,1.319,0.719,0.706,1.406,1.325,0.638,1.481,0.913,1.113,1.100,1.088,1.075,1.081,1.050,1.038,1.019,0.844,0.806,0.856,0.831,0.806,0.800,0.794,0.744,0.850,1.094,1.206,1.188,1.150,1.131,1.150,1.163,1.150,1.125,1.150,1.163,1.181,1.169,1.194,A,,,20180107004216,
300,20180107,1.169,1.188,1.200,1.188,1.206,1.213,1.206,1.238,1.238,1.244,1.244,1.256,1.213,0.069,0.038,0.056,0.225,0.313,0.094,0.850,0.806,0.569,1.000,0.575,0.506,0.081,0.744,0.869,0.681,0.363,0.088,0.081,0.069,0.044,0.038,0.056,0.044,0.050,0.588,0.156,0.894,1.631,0.925,0.463,0.063,0.044,0.044,0.056,A,,,20180108004052,
300,20180108,0.069,0.094,0.088,0.069,0.050,0.050,0.031,0.044,0.050,0.025,0.588,0.631,0.544,0.225,0.075,0.044,0.031,0.044,0.050,0.025,0.050,0.056,0.056,0.069,0.081,0.094,0.063,0.044,0.031,0.056,0.044,0.044,0.056,0.094,0.288,0.131,0.081,0.100,0.081,0.069,0.075,0.044,0.038,0.063,0.094,0.038,0.050,0.063,A,,,20180109003731,
300,20180109,0.044,0.081,0.056,0.044,0.056,0.025,0.050,0.031,0.044,0.044,0.131,0.081,0.213,0.138,0.075,0.069,0.056,0.044,0.025,0.044,0.038,0.025,0.050,0.031,0.038,0.044,0.019,0.044,0.038,0.031,0.044,0.025,0.063,0.094,0.169,0.869,0.163,0.075,0.594,0.688,0.056,0.075,0.069,0.044,0.056,0.025,0.075,0.069,A,,,20180110003845,
300,20180110,0.088,0.075,0.069,0.038,0.025,0.050,0.019,0.044,0.019,0.044,0.019,0.200,0.106,0.075,0.100,0.050,0.031,0.038,0.044,0.025,0.044,0.044,0.025,0.050,0.044,0.044,0.038,0.088,0.069,0.063,0.088,0.075,0.081,0.106,0.069,0.100,0.106,0.106,0.938,1.256,1.231,1.200,1.556,1.275,1.238,1.250,1.225,1.250,A,,,20180111003515,
300,20180111,1.256,1.263,1.263,1.338,1.394,1.463,1.544,1.506,1.500,1.500,1.481,0.494,0.106,0.238,0.106,0.800,0.856,1.200,1.194,1.150,1.150,1.113,1.138,1.256,1.119,1.119,1.075,0.950,0.944,0.931,0.969,0.969,1.025,0.956,0.969,1.106,1.013,1.025,1.044,1.088,1.125,1.094,1.119,1.163,1.144,1.156,1.144,1.131,A,,,20180112003732,
300,20180112,1.150,1.163,1.144,1.169,1.169,1.181,1.206,1.188,1.213,1.225,1.238,1.188,1.181,1.244,1.331,1.219,1.194,1.169,1.125,1.088,1.144,1.106,1.144,1.125,1.425,1.906,1.463,1.169,1.131,1.169,1.163,1.194,1.206,0.844,0.781,0.575,1.369,0.606,0.600,0.613,0.788,0.763,0.875,0.138,0.469,0.319,0.269,0.419,A,,,20180113003625,
300,20180113,0.425,0.431,0.413,0.156,0.400,0.344,0.138,0.231,0.300,0.288,0.225,0.313,0.094,0.313,0.444,0.906,0.413,0.619,0.588,0.913,1.613,1.294,1.713,1.725,1.719,0.769,0.513,0.225,0.344,0.419,0.375,0.388,0.644,0.744,0.369,2.125,1.731,0.850,1.106,0.681,0.069,0.156,0.106,0.075,0.200,0.106,0.094,0.088,A,,,20180114003518,
300,20180114,0.056,0.075,0.063,0.038,0.044,0.031,0.038,0.038,0.025,0.044,0.100,0.056,0.031,0.056,0.131,0.031,0.056,0.025,0.438,0.088,0.131,0.069,0.038,0.050,0.025,0.044,0.044,0.031,0.044,0.031,0.038,0.050,0.019,0.056,0.069,0.063,0.163,0.063,0.188,0.269,0.781,0.519,0.713,0.544,0.556,0.075,0.081,0.119,A,,,20180115003455,
300,20180115,0.038,0.144,0.031,0.056,0.050,0.056,0.044,0.031,0.038,0.025,0.044,0.125,0.150,0.144,0.125,0.056,0.031,0.031,0.038,0.025,0.044,0.013,0.050,0.013,0.050,0.025,0.038,0.031,0.031,0.044,0.019,0.044,0.025,0.075,0.413,0.888,0.169,0.063,0.075,0.081,0.031,0.044,0.050,0.025,0.050,0.025,0.044,0.038,V,,,20180116003550,
400,1,29,A,,
400,30,30,A,79,
400,31,48,A,,
300,20180116,0.031,0.044,0.019,0.050,0.025,0.044,0.031,0.038,0.038,0.025,0.044,0.144,0.113,0.075,0.069,0.038,0.063,0.056,0.025,0.050,0.019,0.044,0.031,0.038,0.038,0.031,0.044,0.025,0.044,0.038,0.031,0.050,0.019,0.069,0.050,0.063,0.075,0.044,0.056,0.038,0.044,0.138,0.094,0.075,0.075,0.044,0.050,0.038,A,,,20180117003439,
300,20180117,0.031,0.044,0.019,0.050,0.019,0.150,0.025,0.044,0.019,0.044,0.019,0.119,0.038,0.181,0.031,0.063,0.100,0.031,0.038,0.050,0.025,0.038,0.050,0.025,0.038,0.044,0.019,0.050,0.031,0.031,0.044,0.025,0.044,0.288,1.131,1.313,1.888,1.300,1.138,1.138,1.163,1.144,1.175,1.188,1.250,1.256,1.263,0.888,A,,,20180118003809,
300,20180118,0.569,0.888,1.244,1.138,0.113,1.100,0.294,0.375,0.294,0.325,0.456,0.431,0.344,0.588,0.913,1.213,1.194,1.150,1.138,1.125,1.069,1.081,1.094,1.044,0.981,0.875,0.813,0.825,0.813,0.863,0.775,0.494,0.588,0.531,0.450,0.625,0.563,0.631,0.694,0.819,0.894,1.019,1.050,1.044,1.069,1.050,1.069,1.088,A,,,20180119011032,
300,20180119,1.075,1.119,1.113,1.131,1.144,1.144,1.169,1.156,1.200,1.194,1.331,1.350,1.219,1.219,1.119,1.150,1.125,1.069,1.056,1.044,1.006,1.019,1.013,0.956,0.888,0.844,0.963,1.031,1.025,0.969,1.006,0.994,0.994,1.013,1.025,1.038,0.194,0.063,0.075,0.081,0.069,0.081,0.063,0.038,0.056,0.019,0.044,0.044,A,,,20180120003440,
300,20180120,0.025,0.044,0.031,0.038,0.044,0.019,0.050,0.031,0.031,0.044,0.138,0.031,0.050,0.125,0.038,0.050,0.525,0.869,0.256,0.038,0.063,0.050,0.031,0.050,0.044,0.031,0.050,0.044,0.031,0.050,0.044,0.025,0.056,0.044,0.025,0.050,0.044,0.063,0.625,0.638,0.638,0.875,0.806,0.619,0.088,0.069,0.063,0.044,A,,,20180121003725,
300,20180121,0.038,0.044,0.050,0.031,0.038,0.050,0.031,0.038,0.050,0.025,0.119,0.056,0.156,0.175,0.056,0.031,0.444,1.106,1.075,1.125,1.069,1.431,1.169,1.163,1.494,1.450,1.131,1.163,1.344,1.319,1.088,1.094,1.081,1.075,1.144,1.088,1.138,1.244,1.444,1.319,1.206,1.975,1.831,1.531,1.131,1.100,1.100,1.113,A,,,20180122003940,
300,20180122,1.125,1.175,1.169,1.181,1.206,1.188,1.213,1.219,1.225,1.238,1.300,1.238,1.238,1.325,0.981,0.125,0.106,0.125,0.438,0.481,1.006,1.106,1.100,0.088,0.044,0.025,0.050,0.044,0.025,0.050,0.044,0.031,0.050,0.056,0.200,0.169,0.800,0.444,0.075,0.069,0.044,0.069,0.075,0.075,0.044,0.044,0.031,0.038,A,,,20180123003420,
300,20180123,0.050,0.019,0.044,0.038,0.025,0.050,0.025,0.038,0.044,0.019,0.169,0.100,0.081,0.044,0.050,0.044,0.025,0.050,0.038,0.025,0.050,0.038,0.025,0.044,0.044,0.019,0.050,0.038,0.031,0.044,0.050,0.831,0.225,0.081,0.069,0.069,0.081,0.925,1.300,0.469,0.044,0.063,0.038,0.031,0.050,0.019,0.050,0.031,V,,,20180124011624,
400,1,1,A,,
400,2,2,A,79,
400,3,48,A,,
300,20180124,0.038,0.038,0.031,0.044,0.025,0.044,0.019,0.088,0.156,0.100,0.075,0.163,0.075,0.044,0.031,0.056,0.019,0.056,0.031,0.044,0.031,0.031,0.044,0.019,0.050,0.031,0.031,0.050,0.019,0.044,0.038,0.031,0.063,0.369,1.225,1.150,1.150,1.163,1.163,1.194,1.269,1.256,1.250,1.250,1.244,1.269,1.244,1.288,A,,,20180125003522,
300,20180125,1.275,0.500,0.963,0.450,0.894,0.206,0.481,0.363,0.525,0.613,0.631,0.463,0.444,0.388,0.519,0.713,0.575,0.975,1.194,1.169,1.163,1.138,1.144,0.069,0.044,0.025,0.044,0.031,0.031,0.050,0.019,0.050,0.038,0.031,0.056,0.775,1.113,1.169,1.900,1.581,1.138,1.131,1.144,1.106,1.175,1.163,1.194,1.188,A,,,20180126003543,
300,20180126,1.213,1.219,1.225,1.238,0.856,0.813,0.750,0.788,0.669,0.750,0.963,0.856,0.656,0.900,1.250,0.556,1.200,1.200,1.175,1.169,1.156,1.100,1.081,0.081,0.406,1.063,1.069,1.144,1.094,1.044,1.100,1.138,1.144,1.144,1.181,1.188,1.181,1.300,1.206,1.200,1.188,1.238,1.231,1.238,1.219,1.075,1.206,1.225,A,,,20180127012826,
300,20180127,1.038,0.950,0.975,0.956,0.956,0.931,0.900,0.863,0.644,1.125,0.719,0.788,0.919,0.944,0.850,1.569,1.050,1.231,2.100,1.631,1.644,1.250,1.094,1.081,1.044,1.094,1.081,1.075,1.294,1.325,0.956,0.975,0.994,1.069,1.488,1.175,1.100,1.100,1.094,1.088,1.425,1.619,1.244,1.069,1.038,1.063,1.125,1.113,A,,,20180128003552,
300,20180128,1.144,1.119,1.125,1.156,1.213,1.194,1.025,0.781,0.563,0.725,1.125,1.150,1.306,0.831,1.150,1.069,1.050,1.063,1.038,1.050,1.025,1.025,0.981,0.894,0.869,0.869,0.888,0.881,0.844,0.794,0.775,0.763,0.775,0.831,0.881,0.919,1.069,1.006,1.069,1.025,1.013,1.019,1.044,1.031,1.038,1.013,1.025,1.044,A,,,20180129021539,
