Sensor,Date_Time,Date,Time,Count
Flinders Street Station Underpass,2019-07-08T09:00:00Z,2019-07-08,19,1402
Melbourne Central,2019-07-08T10:00:00Z,2019-07-08,20,1642
Flinders Street Station Underpass,2019-07-08T10:00:00Z,2019-07-08,20,982
Melbourne Central,2019-07-08T11:00:00Z,2019-07-08,21,1199
Flinders Street Station Underpass,2019-07-08T11:00:00Z,2019-07-08,21,863
Melbourne Central,2019-07-08T12:00:00Z,2019-07-08,22,762
Flinders Street Station Underpass,2019-07-08T12:00:00Z,2019-07-08,22,623
Melbourne Central,2019-07-08T13:00:00Z,2019-07-08,23,438
Flinders Street Station Underpass,2019-07-08T13:00:00Z,2019-07-08,23,360
Melbourne Central,2019-07-08T14:00:00Z,2019-07-09,0,188
Flinders Street Station Underpass,2019-07-08T14:00:00Z,2019-07-09,0,157
Melbourne Central,2019-07-08T15:00:00Z,2019-07-09,1,70
Flinders Street Station Underpass,2019-07-08T15:00:00Z,2019-07-09,1,58
Melbourne Central,2019-07-08T16:00:00Z,2019-07-09,2,44
Flinders Street Station Underpass,2019-07-08T16:00:00Z,2019-07-09,2,25
Melbourne Central,2019-07-08T17:00:00Z,2019-07-09,3,35
Flinders Street Station Underpass,2019-07-08T17:00:00Z,2019-07-09,3,32
Melbourne Central,2019-07-08T18:00:00Z,2019-07-09,4,43
Flinders Street Station Underpass,2019-07-08T18:00:00Z,2019-07-09,4,47
Melbourne Central,2019-07-08T19:00:00Z,2019-07-09,5,73
Flinders Street Station Underpass,2019-07-08T19:00:00Z,2019-07-09,5,238
Melbourne Central,2019-07-08T20:00:00Z,2019-07-09,6,201
Flinders Street Station Underpass,2019-07-08T20:00:00Z,2019-07-09,6,908
Melbourne Central,2019-07-08T21:00:00Z,2019-07-09,7,324
Flinders Street Station Underpass,2019-07-08T21:00:00Z,2019-07-09,7,1690
Melbourne Central,2019-07-08T22:00:00Z,2019-07-09,8,593
Flinders Street Station Underpass,2019-07-08T22:00:00Z,2019-07-09,8,3708
Melbourne Central,2019-07-08T23:00:00Z,2019-07-09,9,640
Flinders Street Station Underpass,2019-07-08T23:00:00Z,2019-07-09,9,2143
Melbourne Central,2019-07-09T00:00:00Z,2019-07-09,10,798
Flinders Street Station Underpass,2019-07-09T00:00:00Z,2019-07-09,10,1189
Melbourne Central,2019-07-09T01:00:00Z,2019-07-09,11,1322
Flinders Street Station Underpass,2019-07-09T01:00:00Z,2019-07-09,11,1358
Melbourne Central,2019-07-09T02:00:00Z,2019-07-09,12,2157
Flinders Street Station Underpass,2019-07-09T02:00:00Z,2019-07-09,12,2231
Melbourne Central,2019-07-09T03:00:00Z,2019-07-09,13,2489
Flinders Street Station Underpass,2019-07-09T03:00:00Z,2019-07-09,13,2121
Melbourne Central,2019-07-09T04:00:00Z,2019-07-09,14,2253
Flinders Street Station Underpass,2019-07-09T04:00:00Z,2019-07-09,14,1828
Melbourne Central,2019-07-09T05:00:00Z,2019-07-09,15,2352
Flinders Street Station Underpass,2019-07-09T05:00:00Z,2019-07-09,15,2240
Melbourne Central,2019-07-09T06:00:00Z,2019-07-09,16,2291
Flinders Street Station Underpass,2019-07-09T06:00:00Z,2019-07-09,16,2732
Melbourne Central,2019-07-09T07:00:00Z,2019-07-09,17,2661
Flinders Street Station Underpass,2019-07-09T07:00:00Z,2019-07-09,17,4674
Melbourne Central,2019-07-09T08:00:00Z,2019-07-09,18,2442
Flinders Street Station Underpass,2019-07-09T08:00:00Z,2019-07-09,18,2731
Melbourne Central,2019-07-09T09:00:00Z,2019-07-09,19,2416
Flinders Street Station Underpass,2019-07-09T09:00:00Z,2019-07-09,19,1698
Melbourne Central,2019-07-09T10:00:00Z,2019-07-09,20,1825
Flinders Street Station Underpass,2019-07-09T10:00:00Z,2019-07-09,20,1145
Melbourne Central,2019-07-09T11:00:00Z,2019-07-09,21,1493
Flinders Street Station Underpass,2019-07-09T11:00:00Z,2019-07-09,21,895
Melbourne Central,2019-07-09T12:00:00Z,2019-07-09,22,789
Flinders Street Station Underpass,2019-07-09T12:00:00Z,2019-07-09,22,719
Melbourne Central,2019-07-09T13:00:00Z,2019-07-09,23,488
Flinders Street Station Underpass,2019-07-09T13:00:00Z,2019-07-09,23,419
Melbourne Central,2019-07-09T14:00:00Z,2019-07-10,0,187
Flinders Street Station Underpass,2019-07-09T14:00:00Z,2019-07-10,0,163
Melbourne Central,2019-07-09T15:00:00Z,2019-07-10,1,105
Flinders Street Station Underpass,2019-07-09T15:00:00Z,2019-07-10,1,52
Melbourne Central,2019-07-09T16:00:00Z,2019-07-10,2,69
Flinders Street Station Underpass,2019-07-09T16:00:00Z,2019-07-10,2,15
Melbourne Central,2019-07-09T17:00:00Z,2019-07-10,3,64
Flinders Street Station Underpass,2019-07-09T17:00:00Z,2019-07-10,3,21
Melbourne Central,2019-07-09T18:00:00Z,2019-07-10,4,33
Flinders Street Station Underpass,2019-07-09T18:00:00Z,2019-07-10,4,19
Melbourne Central,2019-07-09T19:00:00Z,2019-07-10,5,81
Flinders Street Station Underpass,2019-07-09T19:00:00Z,2019-07-10,5,210
Melbourne Central,2019-07-09T20:00:00Z,2019-07-10,6,230
Flinders Street Station Underpass,2019-07-09T20:00:00Z,2019-07-10,6,984
Melbourne Central,2019-07-09T21:00:00Z,2019-07-10,7,245
Flinders Street Station Underpass,2019-07-09T21:00:00Z,2019-07-10,7,1659
Melbourne Central,2019-07-09T22:00:00Z,2019-07-10,8,600
Flinders Street Station Underpass,2019-07-09T22:00:00Z,2019-07-10,8,3722
Melbourne Central,2019-07-09T23:00:00Z,2019-07-10,9,655
Flinders Street Station Underpass,2019-07-09T23:00:00Z,2019-07-10,9,1964
Melbourne Central,2019-07-10T00:00:00Z,2019-07-10,10,851
Flinders Street Station Underpass,2019-07-10T00:00:00Z,2019-07-10,10,1297
Melbourne Central,2019-07-10T01:00:00Z,2019-07-10,11,1349
Flinders Street Station Underpass,2019-07-10T01:00:00Z,2019-07-10,11,1532
Melbourne Central,2019-07-10T02:00:00Z,2019-07-10,12,2159
Flinders Street Station Underpass,2019-07-10T02:00:00Z,2019-07-10,12,2234
Melbourne Central,2019-07-10T03:00:00Z,2019-07-10,13,2403
Flinders Street Station Underpass,2019-07-10T03:00:00Z,2019-07-10,13,2275
Melbourne Central,2019-07-10T04:00:00Z,2019-07-10,14,2298
Flinders Street Station Underpass,2019-07-10T04:00:00Z,2019-07-10,14,2026
Melbourne Central,2019-07-10T05:00:00Z,2019-07-10,15,2166
Flinders Street Station Underpass,2019-07-10T05:00:00Z,2019-07-10,15,2257
Melbourne Central,2019-07-10T06:00:00Z,2019-07-10,16,2142
Flinders Street Station Underpass,2019-07-10T06:00:00Z,2019-07-10,16,2827
Melbourne Central,2019-07-10T07:00:00Z,2019-07-10,17,2716
Flinders Street Station Underpass,2019-07-10T07:00:00Z,2019-07-10,17,4487
Melbourne Central,2019-07-10T08:00:00Z,2019-07-10,18,2414
Flinders Street Station Underpass,2019-07-10T08:00:00Z,2019-07-10,18,2596
Melbourne Central,2019-07-10T09:00:00Z,2019-07-10,19,2150
Flinders Street Station Underpass,2019-07-10T09:00:00Z,2019-07-10,19,1580
Melbourne Central,2019-07-10T10:00:00Z,2019-07-10,20,1829
Flinders Street Station Underpass,2019-07-10T10:00:00Z,2019-07-10,20,1017
Melbourne Central,2019-07-10T11:00:00Z,2019-07-10,21,1197
Flinders Street Station Underpass,2019-07-10T11:00:00Z,2019-07-10,21,738
Melbourne Central,2019-07-10T12:00:00Z,2019-07-10,22,599
Flinders Street Station Underpass,2019-07-10T12:00:00Z,2019-07-10,22,546
Melbourne Central,2019-07-10T13:00:00Z,2019-07-10,23,398
Flinders Street Station Underpass,2019-07-10T13:00:00Z,2019-07-10,23,377
Melbourne Central,2019-07-10T14:00:00Z,2019-07-11,0,188
Flinders Street Station Underpass,2019-07-10T14:00:00Z,2019-07-11,0,117
Melbourne Central,2019-07-10T15:00:00Z,2019-07-11,1,93
Flinders Street Station Underpass,2019-07-10T15:00:00Z,2019-07-11,1,53
Melbourne Central,2019-07-10T16:00:00Z,2019-07-11,2,58
Flinders Street Station Underpass,2019-07-10T16:00:00Z,2019-07-11,2,29
Melbourne Central,2019-07-10T17:00:00Z,2019-07-11,3,37
Flinders Street Station Underpass,2019-07-10T17:00:00Z,2019-07-11,3,14
Melbourne Central,2019-07-10T18:00:00Z,2019-07-11,4,35
Flinders Street Station Underpass,2019-07-10T18:00:00Z,2019-07-11,4,30
Melbourne Central,2019-07-10T19:00:00Z,2019-07-11,5,94
Flinders Street Station Underpass,2019-07-10T19:00:00Z,2019-07-11,5,198
Melbourne Central,2019-07-10T20:00:00Z,2019-07-11,6,192
Flinders Street Station Underpass,2019-07-10T20:00:00Z,2019-07-11,6,896
Melbourne Central,2019-07-10T21:00:00Z,2019-07-11,7,292
Flinders Street Station Underpass,2019-07-10T21:00:00Z,2019-07-11,7,1592
Melbourne Central,2019-07-10T22:00:00Z,2019-07-11,8,534
Flinders Street Station Underpass,2019-07-10T22:00:00Z,2019-07-11,8,3617
Melbourne Central,2019-07-10T23:00:00Z,2019-07-11,9,551
Flinders Street Station Underpass,2019-07-10T23:00:00Z,2019-07-11,9,2026
Melbourne Central,2019-07-11T00:00:00Z,2019-07-11,10,755
Flinders Street Station Underpass,2019-07-11T00:00:00Z,2019-07-11,10,1258
Melbourne Central,2019-07-11T01:00:00Z,2019-07-11,11,1204
Flinders Street Station Underpass,2019-07-11T01:00:00Z,2019-07-11,11,1272
Melbourne Central,2019-07-11T02:00:00Z,2019-07-11,12,2041
Flinders Street Station Underpass,2019-07-11T02:00:00Z,2019-07-11,12,1963
Melbourne Central,2019-07-11T03:00:00Z,2019-07-11,13,2309
Flinders Street Station Underpass,2019-07-11T03:00:00Z,2019-07-11,13,1992
Melbourne Central,2019-07-11T04:00:00Z,2019-07-11,14,1987
Flinders Street Station Underpass,2019-07-11T04:00:00Z,2019-07-11,14,1818
Melbourne Central,2019-07-11T05:00:00Z,2019-07-11,15,1853
Flinders Street Station Underpass,2019-07-11T05:00:00Z,2019-07-11,15,2033
Melbourne Central,2019-07-11T06:00:00Z,2019-07-11,16,2156
Flinders Street Station Underpass,2019-07-11T06:00:00Z,2019-07-11,16,2751
Melbourne Central,2019-07-11T07:00:00Z,2019-07-11,17,2473
Flinders Street Station Underpass,2019-07-11T07:00:00Z,2019-07-11,17,4395
Melbourne Central,2019-07-11T08:00:00Z,2019-07-11,18,2284
Flinders Street Station Underpass,2019-07-11T08:00:00Z,2019-07-11,18,2566
Melbourne Central,2019-07-11T09:00:00Z,2019-07-11,19,2051
Flinders Street Station Underpass,2019-07-11T09:00:00Z,2019-07-11,19,1452
Melbourne Central,2019-07-11T10:00:00Z,2019-07-11,20,1769
Flinders Street Station Underpass,2019-07-11T10:00:00Z,2019-07-11,20,1132
Melbourne Central,2019-07-11T11:00:00Z,2019-07-11,21,1674
Flinders Street Station Underpass,2019-07-11T11:00:00Z,2019-07-11,21,908
Melbourne Central,2019-07-11T12:00:00Z,2019-07-11,22,1127
Flinders Street Station Underpass,2019-07-11T12:00:00Z,2019-07-11,22,815
Melbourne Central,2019-07-11T13:00:00Z,2019-07-11,23,552
Flinders Street Station Underpass,2019-07-11T13:00:00Z,2019-07-11,23,412
Melbourne Central,2019-07-11T14:00:00Z,2019-07-12,0,302
Flinders Street Station Underpass,2019-07-11T14:00:00Z,2019-07-12,0,185
Melbourne Central,2019-07-11T15:00:00Z,2019-07-12,1,163
Flinders Street Station Underpass,2019-07-11T15:00:00Z,2019-07-12,1,41
Melbourne Central,2019-07-11T16:00:00Z,2019-07-12,2,127
Flinders Street Station Underpass,2019-07-11T16:00:00Z,2019-07-12,2,47
Melbourne Central,2019-07-11T17:00:00Z,2019-07-12,3,88
Flinders Street Station Underpass,2019-07-11T17:00:00Z,2019-07-12,3,32
Melbourne Central,2019-07-11T18:00:00Z,2019-07-12,4,57
Flinders Street Station Underpass,2019-07-11T18:00:00Z,2019-07-12,4,59
Melbourne Central,2019-07-11T19:00:00Z,2019-07-12,5,96
Flinders Street Station Underpass,2019-07-11T19:00:00Z,2019-07-12,5,197
Melbourne Central,2019-07-11T20:00:00Z,2019-07-12,6,174
Flinders Street Station Underpass,2019-07-11T20:00:00Z,2019-07-12,6,832
Melbourne Central,2019-07-11T21:00:00Z,2019-07-12,7,264
Flinders Street Station Underpass,2019-07-11T21:00:00Z,2019-07-12,7,1513
Melbourne Central,2019-07-11T22:00:00Z,2019-07-12,8,545
Flinders Street Station Underpass,2019-07-11T22:00:00Z,2019-07-12,8,3360
Melbourne Central,2019-07-11T23:00:00Z,2019-07-12,9,570
Flinders Street Station Underpass,2019-07-11T23:00:00Z,2019-07-12,9,1874
Melbourne Central,2019-07-12T00:00:00Z,2019-07-12,10,785
Flinders Street Station Underpass,2019-07-12T00:00:00Z,2019-07-12,10,1188
Melbourne Central,2019-07-12T01:00:00Z,2019-07-12,11,1132
Flinders Street Station Underpass,2019-07-12T01:00:00Z,2019-07-12,11,1475
Melbourne Central,2019-07-12T02:00:00Z,2019-07-12,12,1974
Flinders Street Station Underpass,2019-07-12T02:00:00Z,2019-07-12,12,1979
Melbourne Central,2019-07-12T03:00:00Z,2019-07-12,13,2293
Flinders Street Station Underpass,2019-07-12T03:00:00Z,2019-07-12,13,2124
Melbourne Central,2019-07-12T04:00:00Z,2019-07-12,14,2262
Flinders Street Station Underpass,2019-07-12T04:00:00Z,2019-07-12,14,2063
Melbourne Central,2019-07-12T05:00:00Z,2019-07-12,15,2269
Flinders Street Station Underpass,2019-07-12T05:00:00Z,2019-07-12,15,2479
Melbourne Central,2019-07-12T06:00:00Z,2019-07-12,16,2285
Flinders Street Station Underpass,2019-07-12T06:00:00Z,2019-07-12,16,3237
Melbourne Central,2019-07-12T07:00:00Z,2019-07-12,17,2164
Flinders Street Station Underpass,2019-07-12T07:00:00Z,2019-07-12,17,4458
Melbourne Central,2019-07-12T08:00:00Z,2019-07-12,18,2500
Flinders Street Station Underpass,2019-07-12T08:00:00Z,2019-07-12,18,2712
Melbourne Central,2019-07-12T09:00:00Z,2019-07-12,19,2357
Flinders Street Station Underpass,2019-07-12T09:00:00Z,2019-07-12,19,1768
Melbourne Central,2019-07-12T10:00:00Z,2019-07-12,20,2008
Flinders Street Station Underpass,2019-07-12T10:00:00Z,2019-07-12,20,1409
Melbourne Central,2019-07-12T11:00:00Z,2019-07-12,21,2111
Flinders Street Station Underpass,2019-07-12T11:00:00Z,2019-07-12,21,1335
Melbourne Central,2019-07-12T12:00:00Z,2019-07-12,22,1804
Flinders Street Station Underpass,2019-07-12T12:00:00Z,2019-07-12,22,1161
Melbourne Central,2019-07-12T13:00:00Z,2019-07-12,23,1163
Flinders Street Station Underpass,2019-07-12T13:00:00Z,2019-07-12,23,738
Melbourne Central,2019-07-12T14:00:00Z,2019-07-13,0,699
Flinders Street Station Underpass,2019-07-12T14:00:00Z,2019-07-13,0,478
Melbourne Central,2019-07-12T15:00:00Z,2019-07-13,1,450
Flinders Street Station Underpass,2019-07-12T15:00:00Z,2019-07-13,1,321
Melbourne Central,2019-07-12T16:00:00Z,2019-07-13,2,241
Flinders Street Station Underpass,2019-07-12T16:00:00Z,2019-07-13,2,195
Melbourne Central,2019-07-12T17:00:00Z,2019-07-13,3,146
Flinders Street Station Underpass,2019-07-12T17:00:00Z,2019-07-13,3,115
Melbourne Central,2019-07-12T18:00:00Z,2019-07-13,4,88
Flinders Street Station Underpass,2019-07-12T18:00:00Z,2019-07-13,4,111
Melbourne Central,2019-07-12T19:00:00Z,2019-07-13,5,208
Flinders Street Station Underpass,2019-07-12T19:00:00Z,2019-07-13,5,114
Melbourne Central,2019-07-12T20:00:00Z,2019-07-13,6,160
Flinders Street Station Underpass,2019-07-12T20:00:00Z,2019-07-13,6,201
Melbourne Central,2019-07-12T21:00:00Z,2019-07-13,7,121
Flinders Street Station Underpass,2019-07-12T21:00:00Z,2019-07-13,7,395
Melbourne Central,2019-07-12T22:00:00Z,2019-07-13,8,235
Flinders Street Station Underpass,2019-07-12T22:00:00Z,2019-07-13,8,528
Melbourne Central,2019-07-12T23:00:00Z,2019-07-13,9,382
Flinders Street Station Underpass,2019-07-12T23:00:00Z,2019-07-13,9,843
Melbourne Central,2019-07-13T00:00:00Z,2019-07-13,10,746
Flinders Street Station Underpass,2019-07-13T00:00:00Z,2019-07-13,10,1192
Melbourne Central,2019-07-13T01:00:00Z,2019-07-13,11,1126
Flinders Street Station Underpass,2019-07-13T01:00:00Z,2019-07-13,11,1431
Melbourne Central,2019-07-13T02:00:00Z,2019-07-13,12,1700
Flinders Street Station Underpass,2019-07-13T02:00:00Z,2019-07-13,12,1553
Melbourne Central,2019-07-13T03:00:00Z,2019-07-13,13,2017
Flinders Street Station Underpass,2019-07-13T03:00:00Z,2019-07-13,13,1642
Melbourne Central,2019-07-13T04:00:00Z,2019-07-13,14,2194
Flinders Street Station Underpass,2019-07-13T04:00:00Z,2019-07-13,14,1952
Melbourne Central,2019-07-13T05:00:00Z,2019-07-13,15,1989
Flinders Street Station Underpass,2019-07-13T05:00:00Z,2019-07-13,15,2058
Melbourne Central,2019-07-13T06:00:00Z,2019-07-13,16,2095
Flinders Street Station Underpass,2019-07-13T06:00:00Z,2019-07-13,16,1887
Melbourne Central,2019-07-13T07:00:00Z,2019-07-13,17,2183
Flinders Street Station Underpass,2019-07-13T07:00:00Z,2019-07-13,17,1713
Melbourne Central,2019-07-13T08:00:00Z,2019-07-13,18,2141
Flinders Street Station Underpass,2019-07-13T08:00:00Z,2019-07-13,18,1538
Melbourne Central,2019-07-13T09:00:00Z,2019-07-13,19,2310
Flinders Street Station Underpass,2019-07-13T09:00:00Z,2019-07-13,19,1307
Melbourne Central,2019-07-13T10:00:00Z,2019-07-13,20,1971
Flinders Street Station Underpass,2019-07-13T10:00:00Z,2019-07-13,20,1060
Melbourne Central,2019-07-13T11:00:00Z,2019-07-13,21,1719
Flinders Street Station Underpass,2019-07-13T11:00:00Z,2019-07-13,21,1090
Melbourne Central,2019-07-13T12:00:00Z,2019-07-13,22,1563
Flinders Street Station Underpass,2019-07-13T12:00:00Z,2019-07-13,22,996
Melbourne Central,2019-07-13T13:00:00Z,2019-07-13,23,1214
Flinders Street Station Underpass,2019-07-13T13:00:00Z,2019-07-13,23,734
Melbourne Central,2019-07-13T14:00:00Z,2019-07-14,0,687
Flinders Street Station Underpass,2019-07-13T14:00:00Z,2019-07-14,0,438
Melbourne Central,2019-07-13T15:00:00Z,2019-07-14,1,537
Flinders Street Station Underpass,2019-07-13T15:00:00Z,2019-07-14,1,361
Melbourne Central,2019-07-13T16:00:00Z,2019-07-14,2,269
Flinders Street Station Underpass,2019-07-13T16:00:00Z,2019-07-14,2,215
Melbourne Central,2019-07-13T17:00:00Z,2019-07-14,3,303
Flinders Street Station Underpass,2019-07-13T17:00:00Z,2019-07-14,3,128
Melbourne Central,2019-07-13T18:00:00Z,2019-07-14,4,170
Flinders Street Station Underpass,2019-07-13T18:00:00Z,2019-07-14,4,112
Melbourne Central,2019-07-13T19:00:00Z,2019-07-14,5,89
Flinders Street Station Underpass,2019-07-13T19:00:00Z,2019-07-14,5,131
Melbourne Central,2019-07-13T20:00:00Z,2019-07-14,6,62
Flinders Street Station Underpass,2019-07-13T20:00:00Z,2019-07-14,6,182
Melbourne Central,2019-07-13T21:00:00Z,2019-07-14,7,115
Flinders Street Station Underpass,2019-07-13T21:00:00Z,2019-07-14,7,216
Melbourne Central,2019-07-13T22:00:00Z,2019-07-14,8,210
Flinders Street Station Underpass,2019-07-13T22:00:00Z,2019-07-14,8,428
Melbourne Central,2019-07-13T23:00:00Z,2019-07-14,9,370
Flinders Street Station Underpass,2019-07-13T23:00:00Z,2019-07-14,9,637
Melbourne Central,2019-07-14T00:00:00Z,2019-07-14,10,633
Flinders Street Station Underpass,2019-07-14T00:00:00Z,2019-07-14,10,949
Melbourne Central,2019-07-14T01:00:00Z,2019-07-14,11,933
Flinders Street Station Underpass,2019-07-14T01:00:00Z,2019-07-14,11,1265
Melbourne Central,2019-07-14T02:00:00Z,2019-07-14,12,1447
Flinders Street Station Underpass,2019-07-14T02:00:00Z,2019-07-14,12,1247
Melbourne Central,2019-07-14T03:00:00Z,2019-07-14,13,1770
Flinders Street Station Underpass,2019-07-14T03:00:00Z,2019-07-14,13,1290
Melbourne Central,2019-07-14T04:00:00Z,2019-07-14,14,1825
Flinders Street Station Underpass,2019-07-14T04:00:00Z,2019-07-14,14,1348
Melbourne Central,2019-07-14T05:00:00Z,2019-07-14,15,1635
Flinders Street Station Underpass,2019-07-14T05:00:00Z,2019-07-14,15,1269
Melbourne Central,2019-07-14T06:00:00Z,2019-07-14,16,1633
Flinders Street Station Underpass,2019-07-14T06:00:00Z,2019-07-14,16,1397
Melbourne Central,2019-07-14T07:00:00Z,2019-07-14,17,1778
Flinders Street Station Underpass,2019-07-14T07:00:00Z,2019-07-14,17,1290
Melbourne Central,2019-07-14T08:00:00Z,2019-07-14,18,1604
Flinders Street Station Underpass,2019-07-14T08:00:00Z,2019-07-14,18,1146
Melbourne Central,2019-07-14T09:00:00Z,2019-07-14,19,1571
Flinders Street Station Underpass,2019-07-14T09:00:00Z,2019-07-14,19,779
Melbourne Central,2019-07-14T10:00:00Z,2019-07-14,20,1261
Flinders Street Station Underpass,2019-07-14T10:00:00Z,2019-07-14,20,686
Melbourne Central,2019-07-14T11:00:00Z,2019-07-14,21,965
Flinders Street Station Underpass,2019-07-14T11:00:00Z,2019-07-14,21,618
Melbourne Central,2019-07-14T12:00:00Z,2019-07-14,22,563
Flinders Street Station Underpass,2019-07-14T12:00:00Z,2019-07-14,22,408
Melbourne Central,2019-07-14T13:00:00Z,2019-07-14,23,343
Flinders Street Station Underpass,2019-07-14T13:00:00Z,2019-07-14,23,252
Melbourne Central,2019-07-14T14:00:00Z,2019-07-15,0,177
Flinders Street Station Underpass,2019-07-14T14:00:00Z,2019-07-15,0,94
Melbourne Central,2019-07-14T15:00:00Z,2019-07-15,1,100
Flinders Street Station Underpass,2019-07-14T15:00:00Z,2019-07-15,1,57
Melbourne Central,2019-07-14T16:00:00Z,2019-07-15,2,64
Flinders Street Station Underpass,2019-07-14T16:00:00Z,2019-07-15,2,41
Melbourne Central,2019-07-14T17:00:00Z,2019-07-15,3,52
Flinders Street Station Underpass,2019-07-14T17:00:00Z,2019-07-15,3,16
Melbourne Central,2019-07-14T18:00:00Z,2019-07-15,4,35
Flinders Street Station Underpass,2019-07-14T18:00:00Z,2019-07-15,4,51
Melbourne Central,2019-07-14T19:00:00Z,2019-07-15,5,90
Flinders Street Station Underpass,2019-07-14T19:00:00Z,2019-07-15,5,239
Melbourne Central,2019-07-14T20:00:00Z,2019-07-15,6,167
Flinders Street Station Underpass,2019-07-14T20:00:00Z,2019-07-15,6,991
Melbourne Central,2019-07-14T21:00:00Z,2019-07-15,7,296
Flinders Street Station Underpass,2019-07-14T21:00:00Z,2019-07-15,7,1756
Melbourne Central,2019-07-14T22:00:00Z,2019-07-15,8,570
Flinders Street Station Underpass,2019-07-14T22:00:00Z,2019-07-15,8,3951
Melbourne Central,2019-07-14T23:00:00Z,2019-07-15,9,649
Flinders Street Station Underpass,2019-07-14T23:00:00Z,2019-07-15,9,2215
Melbourne Central,2019-07-15T00:00:00Z,2019-07-15,10,806
Flinders Street Station Underpass,2019-07-15T00:00:00Z,2019-07-15,10,1304
Melbourne Central,2019-07-15T01:00:00Z,2019-07-15,11,1154
Flinders Street Station Underpass,2019-07-15T01:00:00Z,2019-07-15,11,1255
Melbourne Central,2019-07-15T02:00:00Z,2019-07-15,12,1963
Flinders Street Station Underpass,2019-07-15T02:00:00Z,2019-07-15,12,2108
Melbourne Central,2019-07-15T03:00:00Z,2019-07-15,13,2085
Flinders Street Station Underpass,2019-07-15T03:00:00Z,2019-07-15,13,2005
Melbourne Central,2019-07-15T04:00:00Z,2019-07-15,14,2130
Flinders Street Station Underpass,2019-07-15T04:00:00Z,2019-07-15,14,1601
Melbourne Central,2019-07-15T05:00:00Z,2019-07-15,15,1982
Flinders Street Station Underpass,2019-07-15T05:00:00Z,2019-07-15,15,2037
Melbourne Central,2019-07-15T06:00:00Z,2019-07-15,16,2151
Flinders Street Station Underpass,2019-07-15T06:00:00Z,2019-07-15,16,3378
Melbourne Central,2019-07-15T07:00:00Z,2019-07-15,17,2231
Flinders Street Station Underpass,2019-07-15T07:00:00Z,2019-07-15,17,5000
Melbourne Central,2019-07-15T08:00:00Z,2019-07-15,18,2129
Flinders Street Station Underpass,2019-07-15T08:00:00Z,2019-07-15,18,2650
Melbourne Central,2019-07-15T09:00:00Z,2019-07-15,19,1873
Flinders Street Station Underpass,2019-07-15T09:00:00Z,2019-07-15,19,1359
Melbourne Central,2019-07-15T10:00:00Z,2019-07-15,20,1331
Flinders Street Station Underpass,2019-07-15T10:00:00Z,2019-07-15,20,891
Melbourne Central,2019-07-15T11:00:00Z,2019-07-15,21,893
Flinders Street Station Underpass,2019-07-15T11:00:00Z,2019-07-15,21,604
Melbourne Central,2019-07-15T12:00:00Z,2019-07-15,22,681
Flinders Street Station Underpass,2019-07-15T12:00:00Z,2019-07-15,22,455
Melbourne Central,2019-07-15T13:00:00Z,2019-07-15,23,395
Flinders Street Station Underpass,2019-07-15T13:00:00Z,2019-07-15,23,303
Melbourne Central,2019-07-15T14:00:00Z,2019-07-16,0,184
Flinders Street Station Underpass,2019-07-15T14:00:00Z,2019-07-16,0,119
Melbourne Central,2019-07-15T15:00:00Z,2019-07-16,1,102
Flinders Street Station Underpass,2019-07-15T15:00:00Z,2019-07-16,1,42
Melbourne Central,2019-07-15T16:00:00Z,2019-07-16,2,52
Flinders Street Station Underpass,2019-07-15T16:00:00Z,2019-07-16,2,38
Melbourne Central,2019-07-15T17:00:00Z,2019-07-16,3,56
Flinders Street Station Underpass,2019-07-15T17:00:00Z,2019-07-16,3,30
Melbourne Central,2019-07-15T18:00:00Z,2019-07-16,4,30
Flinders Street Station Underpass,2019-07-15T18:00:00Z,2019-07-16,4,70
Melbourne Central,2019-07-15T19:00:00Z,2019-07-16,5,81
Flinders Street Station Underpass,2019-07-15T19:00:00Z,2019-07-16,5,234
Melbourne Central,2019-07-15T20:00:00Z,2019-07-16,6,174
Flinders Street Station Underpass,2019-07-15T20:00:00Z,2019-07-16,6,1034
Melbourne Central,2019-07-15T21:00:00Z,2019-07-16,7,303
Flinders Street Station Underpass,2019-07-15T21:00:00Z,2019-07-16,7,1922
Melbourne Central,2019-07-15T22:00:00Z,2019-07-16,8,561
Flinders Street Station Underpass,2019-07-15T22:00:00Z,2019-07-16,8,4154
Melbourne Central,2019-07-15T23:00:00Z,2019-07-16,9,624
Flinders Street Station Underpass,2019-07-15T23:00:00Z,2019-07-16,9,2278
Melbourne Central,2019-07-16T00:00:00Z,2019-07-16,10,775
Flinders Street Station Underpass,2019-07-16T00:00:00Z,2019-07-16,10,1300
Melbourne Central,2019-07-16T01:00:00Z,2019-07-16,11,1080
Flinders Street Station Underpass,2019-07-16T01:00:00Z,2019-07-16,11,1319
Melbourne Central,2019-07-16T02:00:00Z,2019-07-16,12,1852
Flinders Street Station Underpass,2019-07-16T02:00:00Z,2019-07-16,12,2025
Melbourne Central,2019-07-16T03:00:00Z,2019-07-16,13,1951
Flinders Street Station Underpass,2019-07-16T03:00:00Z,2019-07-16,13,2230
Melbourne Central,2019-07-16T04:00:00Z,2019-07-16,14,1812
Flinders Street Station Underpass,2019-07-16T04:00:00Z,2019-07-16,14,1789
Melbourne Central,2019-07-16T05:00:00Z,2019-07-16,15,1905
Flinders Street Station Underpass,2019-07-16T05:00:00Z,2019-07-16,15,2257
