Sensor,Date_Time,Date,Time,Count
Melbourne Central,2018-03-13T15:00:00Z,2018-03-14,2,61
Melbourne Central,2018-03-13T16:00:00Z,2018-03-14,3,47
Melbourne Central,2018-03-13T17:00:00Z,2018-03-14,4,39
Melbourne Central,2018-03-13T18:00:00Z,2018-03-14,5,77
Melbourne Central,2018-03-13T19:00:00Z,2018-03-14,6,181
Melbourne Central,2018-03-13T20:00:00Z,2018-03-14,7,435
Melbourne Central,2018-03-13T21:00:00Z,2018-03-14,8,1054
Melbourne Central,2018-03-13T22:00:00Z,2018-03-14,9,1066
Melbourne Central,2018-03-13T23:00:00Z,2018-03-14,10,1368
Melbourne Central,2018-03-14T00:00:00Z,2018-03-14,11,1641
Melbourne Central,2018-03-14T01:00:00Z,2018-03-14,12,2717
Melbourne Central,2018-03-14T02:00:00Z,2018-03-14,13,2810
Melbourne Central,2018-03-14T03:00:00Z,2018-03-14,14,2593
Melbourne Central,2018-03-14T04:00:00Z,2018-03-14,15,2538
Melbourne Central,2018-03-14T05:00:00Z,2018-03-14,16,2636
Melbourne Central,2018-03-14T06:00:00Z,2018-03-14,17,3238
Melbourne Central,2018-03-14T07:00:00Z,2018-03-14,18,2768
Melbourne Central,2018-03-14T08:00:00Z,2018-03-14,19,2633
Melbourne Central,2018-03-14T09:00:00Z,2018-03-14,20,2207
Melbourne Central,2018-03-14T10:00:00Z,2018-03-14,21,1673
Melbourne Central,2018-03-14T11:00:00Z,2018-03-14,22,1099
Melbourne Central,2018-03-14T12:00:00Z,2018-03-14,23,630
Melbourne Central,2018-03-14T13:00:00Z,2018-03-15,0,285
Melbourne Central,2018-03-14T14:00:00Z,2018-03-15,1,170
Melbourne Central,2018-03-14T15:00:00Z,2018-03-15,2,65
Melbourne Central,2018-03-14T16:00:00Z,2018-03-15,3,39
Melbourne Central,2018-03-14T17:00:00Z,2018-03-15,4,38
Melbourne Central,2018-03-14T18:00:00Z,2018-03-15,5,74
Melbourne Central,2018-03-14T19:00:00Z,2018-03-15,6,185
Melbourne Central,2018-03-14T20:00:00Z,2018-03-15,7,438
Melbourne Central,2018-03-14T21:00:00Z,2018-03-15,8,1047
Melbourne Central,2018-03-14T22:00:00Z,2018-03-15,9,941
Melbourne Central,2018-03-14T23:00:00Z,2018-03-15,10,1321
Melbourne Central,2018-03-15T00:00:00Z,2018-03-15,11,1637
Melbourne Central,2018-03-15T01:00:00Z,2018-03-15,12,2489
Melbourne Central,2018-03-15T02:00:00Z,2018-03-15,13,2672
Melbourne Central,2018-03-15T03:00:00Z,2018-03-15,14,2541
Melbourne Central,2018-03-15T04:00:00Z,2018-03-15,15,2436
Melbourne Central,2018-03-15T05:00:00Z,2018-03-15,16,2564
Melbourne Central,2018-03-15T06:00:00Z,2018-03-15,17,3151
Melbourne Central,2018-03-15T07:00:00Z,2018-03-15,18,2887
Melbourne Central,2018-03-15T08:00:00Z,2018-03-15,19,2439
Melbourne Central,2018-03-15T09:00:00Z,2018-03-15,20,2274
Melbourne Central,2018-03-15T10:00:00Z,2018-03-15,21,1970
Melbourne Central,2018-03-15T11:00:00Z,2018-03-15,22,1263
Melbourne Central,2018-03-15T12:00:00Z,2018-03-15,23,706
Melbourne Central,2018-03-15T13:00:00Z,2018-03-16,0,374
Melbourne Central,2018-03-15T14:00:00Z,2018-03-16,1,257
Melbourne Central,2018-03-15T15:00:00Z,2018-03-16,2,124
Melbourne Central,2018-03-15T16:00:00Z,2018-03-16,3,154
Melbourne Central,2018-03-15T17:00:00Z,2018-03-16,4,64
Melbourne Central,2018-03-15T18:00:00Z,2018-03-16,5,79
Melbourne Central,2018-03-15T19:00:00Z,2018-03-16,6,164
Melbourne Central,2018-03-15T20:00:00Z,2018-03-16,7,389
Melbourne Central,2018-03-15T21:00:00Z,2018-03-16,8,945
Melbourne Central,2018-03-15T22:00:00Z,2018-03-16,9,979
Melbourne Central,2018-03-15T23:00:00Z,2018-03-16,10,1402
Melbourne Central,2018-03-16T00:00:00Z,2018-03-16,11,1607
Melbourne Central,2018-03-16T01:00:00Z,2018-03-16,12,2588
Melbourne Central,2018-03-16T02:00:00Z,2018-03-16,13,2847
Melbourne Central,2018-03-16T03:00:00Z,2018-03-16,14,2548
Melbourne Central,2018-03-16T04:00:00Z,2018-03-16,15,2513
Melbourne Central,2018-03-16T05:00:00Z,2018-03-16,16,2960
Melbourne Central,2018-03-16T06:00:00Z,2018-03-16,17,3335
Melbourne Central,2018-03-16T07:00:00Z,2018-03-16,18,3312
Melbourne Central,2018-03-16T08:00:00Z,2018-03-16,19,3033
Melbourne Central,2018-03-16T09:00:00Z,2018-03-16,20,2835
Melbourne Central,2018-03-16T10:00:00Z,2018-03-16,21,2596
Melbourne Central,2018-03-16T11:00:00Z,2018-03-16,22,2025
Melbourne Central,2018-03-16T12:00:00Z,2018-03-16,23,1742
Melbourne Central,2018-03-16T13:00:00Z,2018-03-17,0,960
Melbourne Central,2018-03-16T14:00:00Z,2018-03-17,1,769
Melbourne Central,2018-03-16T15:00:00Z,2018-03-17,2,444
Melbourne Central,2018-03-16T16:00:00Z,2018-03-17,3,369
Melbourne Central,2018-03-16T17:00:00Z,2018-03-17,4,133
Melbourne Central,2018-03-16T18:00:00Z,2018-03-17,5,117
Melbourne Central,2018-03-16T19:00:00Z,2018-03-17,6,121
Melbourne Central,2018-03-16T20:00:00Z,2018-03-17,7,211
Melbourne Central,2018-03-16T21:00:00Z,2018-03-17,8,363
Melbourne Central,2018-03-16T22:00:00Z,2018-03-17,9,589
Melbourne Central,2018-03-16T23:00:00Z,2018-03-17,10,872
Melbourne Central,2018-03-17T00:00:00Z,2018-03-17,11,1419
Melbourne Central,2018-03-17T01:00:00Z,2018-03-17,12,2090
Melbourne Central,2018-03-17T02:00:00Z,2018-03-17,13,2391
Melbourne Central,2018-03-17T03:00:00Z,2018-03-17,14,2507
Melbourne Central,2018-03-17T04:00:00Z,2018-03-17,15,2596
Melbourne Central,2018-03-17T05:00:00Z,2018-03-17,16,2602
Melbourne Central,2018-03-17T06:00:00Z,2018-03-17,17,2512
Melbourne Central,2018-03-17T07:00:00Z,2018-03-17,18,2773
Melbourne Central,2018-03-17T08:00:00Z,2018-03-17,19,2751
Melbourne Central,2018-03-17T09:00:00Z,2018-03-17,20,2576
Melbourne Central,2018-03-17T10:00:00Z,2018-03-17,21,2158
Melbourne Central,2018-03-17T11:00:00Z,2018-03-17,22,1818
Melbourne Central,2018-03-17T12:00:00Z,2018-03-17,23,1670
Melbourne Central,2018-03-17T13:00:00Z,2018-03-18,0,1073
Melbourne Central,2018-03-17T14:00:00Z,2018-03-18,1,803
Melbourne Central,2018-03-17T15:00:00Z,2018-03-18,2,475
Melbourne Central,2018-03-17T16:00:00Z,2018-03-18,3,482
Melbourne Central,2018-03-17T17:00:00Z,2018-03-18,4,120
Melbourne Central,2018-03-17T18:00:00Z,2018-03-18,5,122
Melbourne Central,2018-03-17T19:00:00Z,2018-03-18,6,108
Melbourne Central,2018-03-17T20:00:00Z,2018-03-18,7,170
Melbourne Central,2018-03-17T21:00:00Z,2018-03-18,8,276
Melbourne Central,2018-03-17T22:00:00Z,2018-03-18,9,490
Melbourne Central,2018-03-17T23:00:00Z,2018-03-18,10,677
Melbourne Central,2018-03-18T00:00:00Z,2018-03-18,11,1210
Melbourne Central,2018-03-18T01:00:00Z,2018-03-18,12,1822
Melbourne Central,2018-03-18T02:00:00Z,2018-03-18,13,2182
Melbourne Central,2018-03-18T03:00:00Z,2018-03-18,14,2072
Melbourne Central,2018-03-18T04:00:00Z,2018-03-18,15,2153
Melbourne Central,2018-03-18T05:00:00Z,2018-03-18,16,2179
Melbourne Central,2018-03-18T06:00:00Z,2018-03-18,17,2328
Melbourne Central,2018-03-18T07:00:00Z,2018-03-18,18,2065
Melbourne Central,2018-03-18T08:00:00Z,2018-03-18,19,2389
Melbourne Central,2018-03-18T09:00:00Z,2018-03-18,20,1863
Melbourne Central,2018-03-18T10:00:00Z,2018-03-18,21,1486
Melbourne Central,2018-03-18T11:00:00Z,2018-03-18,22,996
Melbourne Central,2018-03-18T12:00:00Z,2018-03-18,23,573
Melbourne Central,2018-03-18T13:00:00Z,2018-03-19,0,317
Melbourne Central,2018-03-18T14:00:00Z,2018-03-19,1,150
Melbourne Central,2018-03-18T15:00:00Z,2018-03-19,2,61
Melbourne Central,2018-03-18T16:00:00Z,2018-03-19,3,41
Melbourne Central,2018-03-18T17:00:00Z,2018-03-19,4,45
Melbourne Central,2018-03-18T18:00:00Z,2018-03-19,5,85
Melbourne Central,2018-03-18T19:00:00Z,2018-03-19,6,182
Melbourne Central,2018-03-18T20:00:00Z,2018-03-19,7,389
Melbourne Central,2018-03-18T21:00:00Z,2018-03-19,8,1080
Melbourne Central,2018-03-18T22:00:00Z,2018-03-19,9,1037
Melbourne Central,2018-03-18T23:00:00Z,2018-03-19,10,1315
Melbourne Central,2018-03-19T00:00:00Z,2018-03-19,11,1645
Melbourne Central,2018-03-19T01:00:00Z,2018-03-19,12,2592
Melbourne Central,2018-03-19T02:00:00Z,2018-03-19,13,2498
Melbourne Central,2018-03-19T03:00:00Z,2018-03-19,14,2226
Melbourne Central,2018-03-19T04:00:00Z,2018-03-19,15,2436
Melbourne Central,2018-03-19T05:00:00Z,2018-03-19,16,2624
Melbourne Central,2018-03-19T06:00:00Z,2018-03-19,17,2854
Melbourne Central,2018-03-19T07:00:00Z,2018-03-19,18,2452
Melbourne Central,2018-03-19T08:00:00Z,2018-03-19,19,2215
Melbourne Central,2018-03-19T09:00:00Z,2018-03-19,20,2010
Melbourne Central,2018-03-19T10:00:00Z,2018-03-19,21,1405
Melbourne Central,2018-03-19T11:00:00Z,2018-03-19,22,885
Melbourne Central,2018-03-19T12:00:00Z,2018-03-19,23,484
Melbourne Central,2018-03-19T13:00:00Z,2018-03-20,0,211
Melbourne Central,2018-03-19T14:00:00Z,2018-03-20,1,141
Melbourne Central,2018-03-19T15:00:00Z,2018-03-20,2,40
Melbourne Central,2018-03-19T16:00:00Z,2018-03-20,3,41
Melbourne Central,2018-03-19T17:00:00Z,2018-03-20,4,29
Melbourne Central,2018-03-19T18:00:00Z,2018-03-20,5,91
Melbourne Central,2018-03-19T19:00:00Z,2018-03-20,6,184
Melbourne Central,2018-03-19T20:00:00Z,2018-03-20,7,404
Melbourne Central,2018-03-19T21:00:00Z,2018-03-20,8,1043
Melbourne Central,2018-03-19T22:00:00Z,2018-03-20,9,927
Melbourne Central,2018-03-19T23:00:00Z,2018-03-20,10,1224
Melbourne Central,2018-03-20T00:00:00Z,2018-03-20,11,1705
Melbourne Central,2018-03-20T01:00:00Z,2018-03-20,12,2358
Melbourne Central,2018-03-20T02:00:00Z,2018-03-20,13,2592
Melbourne Central,2018-03-20T03:00:00Z,2018-03-20,14,2501
Melbourne Central,2018-03-20T04:00:00Z,2018-03-20,15,2250
Melbourne Central,2018-03-20T05:00:00Z,2018-03-20,16,2430
Melbourne Central,2018-03-20T06:00:00Z,2018-03-20,17,2836
Melbourne Central,2018-03-20T07:00:00Z,2018-03-20,18,2684
Melbourne Central,2018-03-20T08:00:00Z,2018-03-20,19,2268
Melbourne Central,2018-03-20T09:00:00Z,2018-03-20,20,1973
Melbourne Central,2018-03-20T10:00:00Z,2018-03-20,21,1476
Melbourne Central,2018-03-20T11:00:00Z,2018-03-20,22,1019
Melbourne Central,2018-03-20T12:00:00Z,2018-03-20,23,595
Melbourne Central,2018-03-20T13:00:00Z,2018-03-21,0,242
Melbourne Central,2018-03-20T14:00:00Z,2018-03-21,1,120
Melbourne Central,2018-03-20T15:00:00Z,2018-03-21,2,56
Melbourne Central,2018-03-20T16:00:00Z,2018-03-21,3,41
Melbourne Central,2018-03-20T17:00:00Z,2018-03-21,4,43
Melbourne Central,2018-03-20T18:00:00Z,2018-03-21,5,58
Melbourne Central,2018-03-20T19:00:00Z,2018-03-21,6,213
Melbourne Central,2018-03-20T20:00:00Z,2018-03-21,7,423
Melbourne Central,2018-03-20T21:00:00Z,2018-03-21,8,1122
Melbourne Central,2018-03-20T22:00:00Z,2018-03-21,9,1029
Melbourne Central,2018-03-20T23:00:00Z,2018-03-21,10,1375
Melbourne Central,2018-03-21T00:00:00Z,2018-03-21,11,1752
Melbourne Central,2018-03-21T01:00:00Z,2018-03-21,12,2788
Melbourne Central,2018-03-21T02:00:00Z,2018-03-21,13,2728
Melbourne Central,2018-03-21T03:00:00Z,2018-03-21,14,2953
Melbourne Central,2018-03-21T04:00:00Z,2018-03-21,15,2548
Melbourne Central,2018-03-21T05:00:00Z,2018-03-21,16,2574
Melbourne Central,2018-03-21T06:00:00Z,2018-03-21,17,3087
Melbourne Central,2018-03-21T07:00:00Z,2018-03-21,18,2846
Melbourne Central,2018-03-21T08:00:00Z,2018-03-21,19,2620
Melbourne Central,2018-03-21T09:00:00Z,2018-03-21,20,2214
Melbourne Central,2018-03-21T10:00:00Z,2018-03-21,21,1651
Melbourne Central,2018-03-21T11:00:00Z,2018-03-21,22,1102
Melbourne Central,2018-03-21T12:00:00Z,2018-03-21,23,599
Melbourne Central,2018-03-21T13:00:00Z,2018-03-22,0,273
Melbourne Central,2018-03-21T14:00:00Z,2018-03-22,1,202
Melbourne Central,2018-03-21T15:00:00Z,2018-03-22,2,97
Melbourne Central,2018-03-21T16:00:00Z,2018-03-22,3,32
Melbourne Central,2018-03-21T17:00:00Z,2018-03-22,4,37
Melbourne Central,2018-03-21T18:00:00Z,2018-03-22,5,81
Melbourne Central,2018-03-21T19:00:00Z,2018-03-22,6,209
Melbourne Central,2018-03-21T20:00:00Z,2018-03-22,7,423
Melbourne Central,2018-03-21T21:00:00Z,2018-03-22,8,1066
Melbourne Central,2018-03-21T22:00:00Z,2018-03-22,9,973
Melbourne Central,2018-03-21T23:00:00Z,2018-03-22,10,1236
Melbourne Central,2018-03-22T00:00:00Z,2018-03-22,11,1627
Melbourne Central,2018-03-22T01:00:00Z,2018-03-22,12,2627
Melbourne Central,2018-03-22T02:00:00Z,2018-03-22,13,2891
Melbourne Central,2018-03-22T03:00:00Z,2018-03-22,14,2440
Melbourne Central,2018-03-22T04:00:00Z,2018-03-22,15,2462
Melbourne Central,2018-03-22T05:00:00Z,2018-03-22,16,2536
Melbourne Central,2018-03-22T06:00:00Z,2018-03-22,17,3049
Melbourne Central,2018-03-22T07:00:00Z,2018-03-22,18,2730
Melbourne Central,2018-03-22T08:00:00Z,2018-03-22,19,2296
Melbourne Central,2018-03-22T09:00:00Z,2018-03-22,20,2144
Melbourne Central,2018-03-22T10:00:00Z,2018-03-22,21,2084
Melbourne Central,2018-03-22T11:00:00Z,2018-03-22,22,1429
Melbourne Central,2018-03-22T12:00:00Z,2018-03-22,23,871
Melbourne Central,2018-03-22T13:00:00Z,2018-03-23,0,396
Melbourne Central,2018-03-22T14:00:00Z,2018-03-23,1,250
Melbourne Central,2018-03-22T15:00:00Z,2018-03-23,2,140
Melbourne Central,2018-03-22T16:00:00Z,2018-03-23,3,112
Melbourne Central,2018-03-22T17:00:00Z,2018-03-23,4,56
Melbourne Central,2018-03-22T18:00:00Z,2018-03-23,5,99
Melbourne Central,2018-03-22T19:00:00Z,2018-03-23,6,196
Melbourne Central,2018-03-22T20:00:00Z,2018-03-23,7,387
Melbourne Central,2018-03-22T21:00:00Z,2018-03-23,8,992
Melbourne Central,2018-03-22T22:00:00Z,2018-03-23,9,1037
Melbourne Central,2018-03-22T23:00:00Z,2018-03-23,10,1397
Melbourne Central,2018-03-23T00:00:00Z,2018-03-23,11,1631
Melbourne Central,2018-03-23T01:00:00Z,2018-03-23,12,2880
Melbourne Central,2018-03-23T02:00:00Z,2018-03-23,13,2822
Melbourne Central,2018-03-23T03:00:00Z,2018-03-23,14,2527
Melbourne Central,2018-03-23T04:00:00Z,2018-03-23,15,2627
Melbourne Central,2018-03-23T05:00:00Z,2018-03-23,16,2856
Melbourne Central,2018-03-23T06:00:00Z,2018-03-23,17,3160
Melbourne Central,2018-03-23T07:00:00Z,2018-03-23,18,3573
Melbourne Central,2018-03-23T08:00:00Z,2018-03-23,19,3224
Melbourne Central,2018-03-23T09:00:00Z,2018-03-23,20,2845
Melbourne Central,2018-03-23T10:00:00Z,2018-03-23,21,2841
Melbourne Central,2018-03-23T11:00:00Z,2018-03-23,22,2262
Melbourne Central,2018-03-23T12:00:00Z,2018-03-23,23,1795
Melbourne Central,2018-03-23T13:00:00Z,2018-03-24,0,1036
Melbourne Central,2018-03-23T14:00:00Z,2018-03-24,1,703
Melbourne Central,2018-03-23T15:00:00Z,2018-03-24,2,438
Melbourne Central,2018-03-23T16:00:00Z,2018-03-24,3,349
Melbourne Central,2018-03-23T17:00:00Z,2018-03-24,4,162
Melbourne Central,2018-03-23T18:00:00Z,2018-03-24,5,147
Melbourne Central,2018-03-23T19:00:00Z,2018-03-24,6,162
Melbourne Central,2018-03-23T20:00:00Z,2018-03-24,7,263
Melbourne Central,2018-03-23T21:00:00Z,2018-03-24,8,440
Melbourne Central,2018-03-23T22:00:00Z,2018-03-24,9,875
Melbourne Central,2018-03-23T23:00:00Z,2018-03-24,10,894
Melbourne Central,2018-03-24T00:00:00Z,2018-03-24,11,992
Melbourne Central,2018-03-24T01:00:00Z,2018-03-24,12,1519
Melbourne Central,2018-03-24T02:00:00Z,2018-03-24,13,2118
Melbourne Central,2018-03-24T03:00:00Z,2018-03-24,14,2230
Melbourne Central,2018-03-24T04:00:00Z,2018-03-24,15,2691
Melbourne Central,2018-03-24T05:00:00Z,2018-03-24,16,2660
Melbourne Central,2018-03-24T06:00:00Z,2018-03-24,17,2650
Melbourne Central,2018-03-24T07:00:00Z,2018-03-24,18,2675
Melbourne Central,2018-03-24T08:00:00Z,2018-03-24,19,3016
Melbourne Central,2018-03-24T09:00:00Z,2018-03-24,20,2575
Melbourne Central,2018-03-24T10:00:00Z,2018-03-24,21,2057
Melbourne Central,2018-03-24T11:00:00Z,2018-03-24,22,1769
Melbourne Central,2018-03-24T12:00:00Z,2018-03-24,23,1506
Melbourne Central,2018-03-24T13:00:00Z,2018-03-25,0,1081
Melbourne Central,2018-03-24T14:00:00Z,2018-03-25,1,756
Melbourne Central,2018-03-24T15:00:00Z,2018-03-25,2,541
Melbourne Central,2018-03-24T16:00:00Z,2018-03-25,3,404
Melbourne Central,2018-03-24T17:00:00Z,2018-03-25,4,190
Melbourne Central,2018-03-24T18:00:00Z,2018-03-25,5,103
Melbourne Central,2018-03-24T19:00:00Z,2018-03-25,6,107
Melbourne Central,2018-03-24T20:00:00Z,2018-03-25,7,190
Melbourne Central,2018-03-24T21:00:00Z,2018-03-25,8,376
Melbourne Central,2018-03-24T22:00:00Z,2018-03-25,9,581
Melbourne Central,2018-03-24T23:00:00Z,2018-03-25,10,989
Melbourne Central,2018-03-25T00:00:00Z,2018-03-25,11,1602
Melbourne Central,2018-03-25T01:00:00Z,2018-03-25,12,2392
Melbourne Central,2018-03-25T02:00:00Z,2018-03-25,13,2911
Melbourne Central,2018-03-25T03:00:00Z,2018-03-25,14,3243
Melbourne Central,2018-03-25T04:00:00Z,2018-03-25,15,3438
Melbourne Central,2018-03-25T05:00:00Z,2018-03-25,16,2865
Melbourne Central,2018-03-25T06:00:00Z,2018-03-25,17,2602
Melbourne Central,2018-03-25T07:00:00Z,2018-03-25,18,2518
Melbourne Central,2018-03-25T08:00:00Z,2018-03-25,19,2564
Melbourne Central,2018-03-25T09:00:00Z,2018-03-25,20,1749
Melbourne Central,2018-03-25T10:00:00Z,2018-03-25,21,862
Melbourne Central,2018-03-25T11:00:00Z,2018-03-25,22,684
Melbourne Central,2018-03-25T12:00:00Z,2018-03-25,23,378
Melbourne Central,2018-03-25T13:00:00Z,2018-03-26,0,189
Melbourne Central,2018-03-25T14:00:00Z,2018-03-26,1,124
Melbourne Central,2018-03-25T15:00:00Z,2018-03-26,2,38
Melbourne Central,2018-03-25T16:00:00Z,2018-03-26,3,46
Melbourne Central,2018-03-25T17:00:00Z,2018-03-26,4,37
Melbourne Central,2018-03-25T18:00:00Z,2018-03-26,5,77
Melbourne Central,2018-03-25T19:00:00Z,2018-03-26,6,157
Melbourne Central,2018-03-25T20:00:00Z,2018-03-26,7,330
Melbourne Central,2018-03-25T21:00:00Z,2018-03-26,8,1007
Melbourne Central,2018-03-25T22:00:00Z,2018-03-26,9,942
Melbourne Central,2018-03-25T23:00:00Z,2018-03-26,10,1257
Melbourne Central,2018-03-26T00:00:00Z,2018-03-26,11,1596
Melbourne Central,2018-03-26T01:00:00Z,2018-03-26,12,2623
Melbourne Central,2018-03-26T02:00:00Z,2018-03-26,13,2558
Melbourne Central,2018-03-26T03:00:00Z,2018-03-26,14,2384
Melbourne Central,2018-03-26T04:00:00Z,2018-03-26,15,1940
Melbourne Central,2018-03-26T05:00:00Z,2018-03-26,16,2356
Melbourne Central,2018-03-26T06:00:00Z,2018-03-26,17,2893
Melbourne Central,2018-03-26T07:00:00Z,2018-03-26,18,2320
Melbourne Central,2018-03-26T08:00:00Z,2018-03-26,19,2158
Melbourne Central,2018-03-26T09:00:00Z,2018-03-26,20,1983
Melbourne Central,2018-03-26T10:00:00Z,2018-03-26,21,1267
Melbourne Central,2018-03-26T11:00:00Z,2018-03-26,22,837
Melbourne Central,2018-03-26T12:00:00Z,2018-03-26,23,446
Melbourne Central,2018-03-26T13:00:00Z,2018-03-27,0,258
Melbourne Central,2018-03-26T14:00:00Z,2018-03-27,1,77
Melbourne Central,2018-03-26T15:00:00Z,2018-03-27,2,75
Melbourne Central,2018-03-26T16:00:00Z,2018-03-27,3,34
Melbourne Central,2018-03-26T17:00:00Z,2018-03-27,4,24
Melbourne Central,2018-03-26T18:00:00Z,2018-03-27,5,75
Melbourne Central,2018-03-26T19:00:00Z,2018-03-27,6,198
Melbourne Central,2018-03-26T20:00:00Z,2018-03-27,7,418
Melbourne Central,2018-03-26T21:00:00Z,2018-03-27,8,989
Melbourne Central,2018-03-26T22:00:00Z,2018-03-27,9,878
Melbourne Central,2018-03-26T23:00:00Z,2018-03-27,10,1213
Melbourne Central,2018-03-27T00:00:00Z,2018-03-27,11,1619
Melbourne Central,2018-03-27T01:00:00Z,2018-03-27,12,2652
Melbourne Central,2018-03-27T02:00:00Z,2018-03-27,13,2898
Melbourne Central,2018-03-27T03:00:00Z,2018-03-27,14,2426
Melbourne Central,2018-03-27T04:00:00Z,2018-03-27,15,2410
Melbourne Central,2018-03-27T05:00:00Z,2018-03-27,16,2540
Melbourne Central,2018-03-27T06:00:00Z,2018-03-27,17,2909
Melbourne Central,2018-03-27T07:00:00Z,2018-03-27,18,2599
Melbourne Central,2018-03-27T08:00:00Z,2018-03-27,19,2512
Melbourne Central,2018-03-27T09:00:00Z,2018-03-27,20,2084
Melbourne Central,2018-03-27T10:00:00Z,2018-03-27,21,1563
Melbourne Central,2018-03-27T11:00:00Z,2018-03-27,22,1026
Melbourne Central,2018-03-27T12:00:00Z,2018-03-27,23,546
Melbourne Central,2018-03-27T13:00:00Z,2018-03-28,0,224
Melbourne Central,2018-03-27T14:00:00Z,2018-03-28,1,99
Melbourne Central,2018-03-27T15:00:00Z,2018-03-28,2,36
Melbourne Central,2018-03-27T16:00:00Z,2018-03-28,3,20
Melbourne Central,2018-03-27T17:00:00Z,2018-03-28,4,42
Melbourne Central,2018-03-27T18:00:00Z,2018-03-28,5,82
Melbourne Central,2018-03-27T19:00:00Z,2018-03-28,6,219
Melbourne Central,2018-03-27T20:00:00Z,2018-03-28,7,481
Melbourne Central,2018-03-27T21:00:00Z,2018-03-28,8,910
Melbourne Central,2018-03-27T22:00:00Z,2018-03-28,9,1001
Melbourne Central,2018-03-27T23:00:00Z,2018-03-28,10,1333
Melbourne Central,2018-03-28T00:00:00Z,2018-03-28,11,1698
Melbourne Central,2018-03-28T01:00:00Z,2018-03-28,12,2623
Melbourne Central,2018-03-28T02:00:00Z,2018-03-28,13,2665
Melbourne Central,2018-03-28T03:00:00Z,2018-03-28,14,2719
Melbourne Central,2018-03-28T04:00:00Z,2018-03-28,15,2575
Melbourne Central,2018-03-28T05:00:00Z,2018-03-28,16,2583
Melbourne Central,2018-03-28T06:00:00Z,2018-03-28,17,3021
Melbourne Central,2018-03-28T07:00:00Z,2018-03-28,18,2781
Melbourne Central,2018-03-28T08:00:00Z,2018-03-28,19,2620
Melbourne Central,2018-03-28T09:00:00Z,2018-03-28,20,2267
Melbourne Central,2018-03-28T10:00:00Z,2018-03-28,21,1582
Melbourne Central,2018-03-28T11:00:00Z,2018-03-28,22,1130
Melbourne Central,2018-03-28T12:00:00Z,2018-03-28,23,673
Melbourne Central,2018-03-28T13:00:00Z,2018-03-29,0,260
Melbourne Central,2018-03-28T14:00:00Z,2018-03-29,1,165
Melbourne Central,2018-03-28T15:00:00Z,2018-03-29,2,100
Melbourne Central,2018-03-28T16:00:00Z,2018-03-29,3,81
Melbourne Central,2018-03-28T17:00:00Z,2018-03-29,4,44
Melbourne Central,2018-03-28T18:00:00Z,2018-03-29,5,71
Melbourne Central,2018-03-28T19:00:00Z,2018-03-29,6,185
Melbourne Central,2018-03-28T20:00:00Z,2018-03-29,7,345
Melbourne Central,2018-03-28T21:00:00Z,2018-03-29,8,881
Melbourne Central,2018-03-28T22:00:00Z,2018-03-29,9,807
Melbourne Central,2018-03-28T23:00:00Z,2018-03-29,10,1103
Melbourne Central,2018-03-29T00:00:00Z,2018-03-29,11,1526
Melbourne Central,2018-03-29T01:00:00Z,2018-03-29,12,2292
Melbourne Central,2018-03-29T02:00:00Z,2018-03-29,13,2425
Melbourne Central,2018-03-29T03:00:00Z,2018-03-29,14,2375
Melbourne Central,2018-03-29T04:00:00Z,2018-03-29,15,2590
Melbourne Central,2018-03-29T05:00:00Z,2018-03-29,16,2692
Melbourne Central,2018-03-29T06:00:00Z,2018-03-29,17,3235
Melbourne Central,2018-03-29T07:00:00Z,2018-03-29,18,3117
Melbourne Central,2018-03-29T08:00:00Z,2018-03-29,19,3010
Melbourne Central,2018-03-29T09:00:00Z,2018-03-29,20,2706
Melbourne Central,2018-03-29T10:00:00Z,2018-03-29,21,2728
Melbourne Central,2018-03-29T11:00:00Z,2018-03-29,22,2381
Melbourne Central,2018-03-29T12:00:00Z,2018-03-29,23,1703
Melbourne Central,2018-03-29T13:00:00Z,2018-03-30,0,1205
Melbourne Central,2018-03-29T14:00:00Z,2018-03-30,1,1040
Melbourne Central,2018-03-29T15:00:00Z,2018-03-30,2,605
Melbourne Central,2018-03-29T16:00:00Z,2018-03-30,3,621
Melbourne Central,2018-03-29T17:00:00Z,2018-03-30,4,225
Melbourne Central,2018-03-29T18:00:00Z,2018-03-30,5,107
Melbourne Central,2018-03-29T19:00:00Z,2018-03-30,6,95
Melbourne Central,2018-03-29T20:00:00Z,2018-03-30,7,171
Melbourne Central,2018-03-29T21:00:00Z,2018-03-30,8,353
Melbourne Central,2018-03-29T22:00:00Z,2018-03-30,9,546
Melbourne Central,2018-03-29T23:00:00Z,2018-03-30,10,1221
Melbourne Central,2018-03-30T00:00:00Z,2018-03-30,11,1673
Melbourne Central,2018-03-30T01:00:00Z,2018-03-30,12,2825
Melbourne Central,2018-03-30T02:00:00Z,2018-03-30,13,3189
Melbourne Central,2018-03-30T03:00:00Z,2018-03-30,14,3312
Melbourne Central,2018-03-30T04:00:00Z,2018-03-30,15,3551
Melbourne Central,2018-03-30T05:00:00Z,2018-03-30,16,3229
Melbourne Central,2018-03-30T06:00:00Z,2018-03-30,17,3297
Melbourne Central,2018-03-30T07:00:00Z,2018-03-30,18,3427
Melbourne Central,2018-03-30T08:00:00Z,2018-03-30,19,3124
Melbourne Central,2018-03-30T09:00:00Z,2018-03-30,20,2982
Melbourne Central,2018-03-30T10:00:00Z,2018-03-30,21,2485
