date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2018-07-24,3.673181,72.937,107.560066,481.266724,1.845203,253.9125,27.483,1.346674,1.789006,1.7025,1.669996,2,84.508873,1.672305,0.378455,1763.754549,1,1.510947,6.91079,3.7476,1,1.18511607e-4,68.855078,10.278483,1.987738,2.010285,1.315245,1658.732034,0.993609,0.02382,654.7,6.809419,6.7915,2914.422656,567.597581,1,25.5,94.2305,21.97605,178.025,6.376613,49.776938,117.7,17.8995,15.01,27.571502,0.855829,2.101744,0.760486,0.760486,2.447092,0.760486,4.825044,0.760486,48.035,9033.204466,7.490942,208.999742,7.84635,23.947437,6.333842,67.366651,279.006519,14340.644083,3.65544,0.760486,68.814102,1193.355967,43637.095347,106.280186,0.760486,132.241178,0.709503,111.28121739,100.61,68.179381,4057.470542,420.146035,900,1128.99,0.303056,0.833468,345.310488,8429.623524,1513.514981,159.574671,153.250152,13.306698,1.373956,9.447501,16.623819,3365.396167,52.700021,1445.187114,2442.833333,8.082817,356,35.85,34.054,15.400001,726.490358,18.8602,4.059,58.255,13.448349,361.549421,31.884161,8.178765,110.165417,1.470541,0.384915,1,3.272639,3.291913,53.280763,129.155012,3.68111,5750.726135,3.641124,3.961679,101.032896,63.378,875.042634,3.75015,7.88601,13.545472,18.002032,8.822204,1.363998,0.760486,6512.71,578.585062,7.458,130.2634,21001.900391,21.2,8.75136,514.98999,13.313509,33.34625,9.421501,3.50998,2.641991,2.311088,4.880744,6.740889,30.622,2278.876854,26.593809,3700.485378,1,31.083318,7790.375679,106483.333333,23088.290172,109.176271,2.591733,561.386728,0.06456205,8.1617e-4,2.70255,0.711744,561.386728,0.00108996,102.127512,0.00119977,250.300787,13.284985,9.845806,322.355011
2018-07-23,3.673001,73.3945,107.33,481.152338,1.84485,253.729,27.608,1.355032,1.789006,1.7025,1.66955,2,84.491019,1.67192,0.378478,1763.319789,1,1.510612,6.860872,3.781917,1,1.29644037e-4,68.814738,10.329489,1.985354,2.009858,1.31715,1620.855833,0.993235,0.0241,662.1,6.816877,6.7915,2875.933827,566.951317,1,25.5,94.0025,22.090422,178.025,6.371225,49.825033,117.68261,17.907,15.043433,27.562635,0.855165,2.091252,0.763188,0.763188,2.447042,0.763188,4.79955,0.763188,48.035,9031.226193,7.48935,209.196072,7.84815,23.945032,6.328621,67.47565,279.240249,14320.704083,3.644575,0.763188,68.945,1193.106478,43587.345347,106.569875,0.763188,132.155,0.709503,111.465,100.602236,68.241832,4056.608872,420.146035,900,1133.39,0.303051,0.83331,345.532756,8425.341469,1502.15,159.316059,153.250152,13.485581,1.37434,9.448498,16.679274,3367.261002,52.666554,1446.909596,2440.5,8.082867,356,35.85,34.301,15.400001,726.315,18.9167,4.0655,58.325,13.485581,359.47,31.782264,8.196,110.102781,1.474492,0.384954,1,3.28,3.291217,53.571907,129.186693,3.70065,5738.975326,3.640998,3.974803,100.923772,62.9755,874.801228,3.75045,7.88601,13.540538,17.998499,8.861493,1.36543,0.763188,6512.71,578.416452,7.458,130.2634,20997.400391,21.2,8.749568,514.99499,13.491556,33.42225,9.423983,3.50998,2.641702,2.311088,4.738173,6.727455,30.584894,2279.812041,26.442814,3724.676236,1,31.035072,7787.056222,106483.333333,23074.887672,108.499605,2.588067,560.951462,0.06499215,8.1678e-4,2.70255,0.711648,560.951462,0.00109076,102.048328,0.00120121,250.300787,13.463117,9.848385,322.355011
2018-07-22,3.673001,72.8955,107.25,480.158796,1.846232,255.87,27.5165,1.345594,1.789006,1.7025,1.66729,2,83.924669,1.6673,0.377648,1785,1,1.510988,6.862759,3.772302,1,1.3517258e-4,68.43815,10.28668,1.984332,2.011265,1.312015,1616,0.991031,0.02405,660.7,6.76794,6.7589,2859.656132,567.54898,1,25.5,94.45,22.028299,178.025,6.347653,49.579181,117.679592,17.869,15.137433,27.66,0.851728,2.111948,0.760683,0.760683,2.446217,0.760683,4.795,0.760683,48.05,9090,7.497406,207.784628,7.84945,24.030079,6.3074,67.141421,277.093083,14314.309083,3.633943,0.760683,68.74265,1185.042601,43506.39868,106.130179,0.760683,130.454903,0.709504,111.05861111,99.96,68.247333,4059,420.146035,900,1128.16,0.302547,0.833872,344.181008,8369.890276,1511,158.859662,153.250152,13.420549,1.370195,9.432546,16.580683,3354.422973,52.56138,1439.061381,2439.833333,8.078564,356,35.85,34.259962,15.400001,726.495358,19.024951,4.061493,59.145222,13.420549,359.027768,31.69,8.16168,109.500414,1.466405,0.384922,1,3.275,3.280311,52.998384,128.315426,3.679575,5696.801558,3.6411,3.975777,100.67,63.396,868.746952,3.75035,7.88601,13.5315,17.942977,8.847761,1.361079,0.760683,6512.71,574.577295,7.458,130.2634,20967.5,21.2,8.756447,514.85999,13.420535,33.31,9.350678,3.50998,2.636014,2.325938,4.780299,6.73495,30.583,2279.4,26.259524,3711.501773,1,31.233682,7792,106483.333333,22986.867672,109.089606,2.5929,558.696796,0.06436467,8.111e-4,2.70255,0.714168,558.696796,0.00101,101.638159,0.00120121,250.300787,13.399382,9.783268,322.355011
2018-07-21,3.673175,72.8955,107.25,480.158796,1.846232,255.87,27.5755,1.3488,1.789006,1.7025,1.66729,2,83.924669,1.667196,0.377648,1785,1,1.510988,6.862759,3.769,1,1.34979499e-4,68.43815,10.28668,1.984332,2.011265,1.315097,1616,0.992765,0.02405,660.7,6.778695,6.7706,2862.2,567.54898,1,25.5,94.45,22.0686,178.025,6.3568,49.579181,117.66,17.9,15.139367,27.66,0.852588,2.111948,0.76144,0.76144,2.446442,0.76144,4.795,0.76144,48.05,9090,7.497406,207.784628,7.84995,24.030079,6.30255,67.141421,277.67,14315.681583,3.628385,0.76144,68.747,1185.042601,43511.905347,106.280186,0.76144,130.454903,0.709504,111.425,100.616924,68.247333,4059,420.146035,900,1128,0.302547,0.833872,344.181008,8369.890276,1511,158.859662,153.250152,13.420549,1.370195,9.432546,16.690409,3354.422973,52.5505,1439.061381,2439.833333,8.078564,356,35.85,34.400176,15.400001,726.495358,19.0232,4.062483,59.145222,13.420549,359.027768,31.69,8.1795,109.500414,1.469292,0.384922,1,3.275,3.280311,53.269411,128.315426,3.68425,5696.801558,3.6411,3.9702,100.597982,63.472,868.746952,3.75005,7.88601,13.5315,17.942977,8.8522,1.3623,0.76144,6512.71,574.577295,7.458,130.2634,20967.5,21.2,8.756447,514.95499,13.420535,33.2165,9.350678,3.50998,2.636014,2.325938,4.790889,6.73495,30.584,2279.4,26.259524,3711.501773,1,30.961967,7792,106483.333333,22989.052672,109.089606,2.5929,559.260811,0.06445858,8.1179e-4,2.70255,0.714168,559.260811,0.00101,101.740765,0.001207,250.300787,13.42484,9.783268,322.355011
2018-07-20,3.673014,71.705282,107.25,480.158796,1.846232,255.87,27.5755,1.348966,1.789006,1.7025,1.677409,2,84.44,1.66852,0.37795,1785,1,1.510988,6.90493,3.76725,1,1.36382773e-4,68.857508,10.314508,1.996453,2.011265,1.315097,1616,0.992765,0.02405,660.7,6.780554,6.7706,2862.191571,567.54898,1,25.5,94.45,22.0687,178.025,6.357039,49.67,117.75479,17.885,15.139367,27.66,0.852405,2.109005,0.761441,0.761441,2.446442,0.761441,4.795,0.761441,48.05,9090,7.497406,209.351563,7.84985,24.030079,6.314143,67.141421,277.66,14315.681583,3.628385,0.761441,68.745,1191,43511.905347,106.280186,0.761441,130.686328,0.710109,111.415,100.7,68.247333,4059,420.146035,900,1126.905,0.3028,0.833872,346.298739,8446,1511,159.95,153.250152,13.4975,1.38,9.4434,16.690409,3322.5,52.599633,1430.260528,2439.833333,8.078564,356,35.85,34.39,15.400001,726.495358,19.023534,4.062483,59.145222,13.395,360.5,31.69,8.17715,110.170736,1.46955,0.384922,1,3.272627,3.29525,53.269411,128.5,3.684734,5731.689262,3.6411,3.970215,100.626009,63.472,861,3.7507,7.88601,13.540007,18.025,8.8522,1.362652,0.761441,6512.71,580,7.458,130.2634,20967.5,21.2,8.756447,514.95499,13.405,33.322,9.408503,3.50998,2.636014,2.325938,4.790889,6.73495,30.584,2279.411205,26.306,3742.559217,1,31.233682,7792,106483.333333,22989.052672,109.089606,2.5929,559.141027,0.06445858,8.1179e-4,2.70255,0.714168,559.141027,0.00109039,101.718974,0.001207,250.300787,13.4252,9.843,322.355011
2018-07-19,3.673181,71.499455,108.235,480.313121,1.846232,255.1775,27.731,1.35824,1.788505,1.7025,1.68777,2,84.555805,1.67961,0.378455,1773.098779,1,1.510662,6.914487,3.8301,1,1.33903169e-4,69.016795,10.364526,2.000095,2.011265,1.326122,1613.543613,0.998818,0.02416,663.9,6.782444,6.7725,2850.866549,567.54898,1,25.5,95.29625,22.244905,178,6.394143,49.83535,117.897684,17.9025,15.010633,27.607208,0.858033,2.097409,0.767882,0.767882,2.448342,0.767882,4.786837,0.767882,48.05,9060.958752,7.497406,209.351563,7.84955,24.0173,6.345565,67.52633,280.158165,14314.109083,3.64147,0.767882,68.9451,1192.397119,43488.965347,106.619873,0.767882,131.437432,0.709503,112.36624074,100.75,68.238982,4060.610695,423.247533,900,1135.51,0.303092,0.833872,346.399811,8437.789906,1513.878134,159.913416,161.050153,13.275,1.379875,9.476648,16.654273,3360.296124,52.857926,1438.489427,2439.833333,8.090288,355.5,35.86,34.409922,15.410043,726.359626,19.0377,4.0625,58.889877,13.255,361.616148,31.755457,8.225683,110.42511,1.482128,0.384954,1,3.278972,3.294245,53.623616,128.879461,3.725226,5728.330917,3.640999,3.993389,101.226173,63.673948,869.164842,3.75035,7.90481,13.542408,18.014452,8.89977,1.368914,0.767882,6512.71,579.725971,7.458,130.2634,21028,21.2,8.756447,515.02499,13.489953999999999,33.45,9.431224,3.499986,2.642605,2.311088,4.809463,6.744417,30.687046,2278.981954,26.264,3742.559217,1,31.175244,7793.7119060000005,106483.333333,22989.030172,108.722937,2.588533,562.832644,0.06524871,8.173e-4,2.70255,0.715597,562.832644,0.00109039,102.390553,0.00123687,250.283653,13.546463,9.841153,322.355011
2018-07-18,3.673181,72.85487,108.265,480.109228,1.845362,253.924,27.621379,1.351622,1.788505,1.7025,1.683258,2,84.516706,1.6812,0.378463,1772.175891,1,1.362207,6.911377,3.850723,1,1.35964939e-4,68.642593,10.30037,1.989492,2.010448,1.316916,1613.698833,0.998815,0.02376,653,6.74469,6.7186,2864.330938,567.07769,1,25.5,95,22.2015,178,6.40013,49.782182,117.950841,17.8985,15.040667,27.77,0.858699,2.091252,0.764643,0.764643,2.450167,0.764643,4.790694,0.764643,48.02,9052.408683,7.491721,209.169087,7.84882,24.015563,6.3499,67.496986,278.52,14289.874083,3.636685,0.764643,68.486,1192.072408,43462.362013,106.849933,0.764643,131.188674,0.709503,112.803,100.54,68.217433,4058.722016,422.872038,900,1131.95,0.302982,0.833538,345.101791,8434.022739,1512.059017,159.857016,161.050153,13.305724,1.372482,9.4809,16.677876,3362.230179,52.878209,1437.797563,2439.833333,8.087063,355.5,35.855,34.550198,15.410043,726.359626,18.904634,4.0595,58.57195,13.305013,361,31.74329,8.17119,109.825667,1.472342,0.384973,1,3.271501,3.289113,53.46593,127.654974,3.70205,5721.752119,3.640999,3.997204,101.290144,63.0289,868.91089,3.7503,7.87976,13.539482,18.005139,8.862495,1.36534,0.764643,6305.033977,579.569736,7.458,130.2634,21037.900391,21.15,8.751853,515.02499,13.309008,33.307,9.415356,3.50998,2.647709,2.311088,4.798482,6.741446,30.590201,2279.414694,26.321048,3745.443992,1,31.184969,7790.647797,79900,22988.807672,108.722937,2.588533,563.269923,0.06425094,8.147e-4,2.70255,0.714392,563.269923,0.00109039,102.470103,0.00121878,250.350747,13.27582,9.976271,322.355011
2018-07-17,3.673181,72.700695,107.79828,479.549906,1.84426,253.5555,27.5165,1.355447,1.789254,1.7025,1.668449,2,84.465076,1.678501,0.378611,1771.471645,1,1.362207,6.907067,3.83751,1,1.36584726e-4,68.410054,10.230611,1.979239,2.009155,1.320378,1613.183998,1.000484,0.0238,654,6.729438,6.7076,2891.394112,566.615427,1,25.5,94.875,22.1936,178,6.396465,49.693281,117.796609,17.9,15.0101,27.62247,0.85813,2.107498,0.763083,0.763083,2.449142,0.763083,4.78872,0.763083,47.85,9026.339803,7.489434,209.130705,7.84885,24.020891,6.340801,67.454019,277.600764,14264.456583,3.633215,0.763083,68.366,1191.614343,43384.00868,106.730061,0.763083,130.870201,0.709503,113.025125,100.395108,68.210181,4056.600439,422.25155,900,1126.49,0.302744,0.83293,343.527241,8429.318365,1512.309626,159.89,161.649873,13.268542,1.373199,9.4778,16.670932,3363.14487,52.823464,1431.366754,2440.833333,8.080812,355.5,35.86,34.395,15.410043,726.29945,18.892635,4.044818,59.040186,13.268542,361,31.739003,8.155806,109.459467,1.476876,0.384984,1,3.268699,3.289283,53.444498,127.368523,3.68652,5716.963772,3.640999,3.990993,101.219596,62.654,868.526453,3.7503,7.87356,13.540042,17.993938,8.843435,1.365729,0.763083,6305.033977,579.379089,7.458,130.2634,21031.59961,21.025,8.745704,514.99499,13.272197,33.330003,9.416164,3.511991,2.642503,2.311938,4.803765,6.737272,30.49995,2279.726147,26.229802,3720.96539,1,31.297081,7795.136642,79900,22988.387672,109.269604,2.589233,562.896511,0.06419938,8.1484e-4,2.70255,0.710792,562.896511,0.00108996,102.402172,0.00122325,250.349279,13.28417,10.02099,322.355011
2018-07-16,3.673181,72.548955,107.775,480.096569,1.844145,254.533,27.339543,1.34886,1.790004,1.7025,1.631468,2,84.462464,1.670721,0.378669,1762.595672,1,1.362207,6.891902,3.8593,1,1.48299094e-4,68.604796,10.2115,1.9724,2.009358,1.31375,1613.274789,0.996904,0.0237,650.1,6.700396,6.6908,2860.804155,566.759752,1,25.5,94.55,22.099699,178.05,6.365331,49.647031,117.484196,17.8955,15.039833,27.616719,0.854024,2.089503,0.755488,0.755488,2.4481,0.755488,4.783625,0.755488,47.82,9027.149585,7.49025,209.809175,7.8487,24.05,6.312903,67.4505,275.915,14263.536583,3.625145,0.755488,68.488,1191,43291.508081,106.739904,0.755488,130.775,0.709503,112.38571906,100.403467,68.273952,4045.060496,420.375,900,1128.65,0.303005,0.832917,342.417238,8440.5,1511.225,159.81,160.350404,13.205,1.374012,9.456733,16.687624,3388.931741,52.595546,1424.55,2439.5,8.08182,355.5,35.81,34.298,15.410043,726.51,18.837567,4.0319,58.898929,13.24,361,31.65,8.1041,109.771495,1.473873,0.384951,1,3.2686,3.290458,53.474506,121.514362,3.675285,5713.341647,3.640998,3.978996,100.778045,62.324718,874.17,3.7504,7.86736,13.540068,17.999704,8.819663,1.361769,0.755488,6305.033977,578.345,7.458,130.2634,20983.09961,21.12,8.747645,514.97999,13.225,33.270667,9.417398,3.509961,2.628302,2.307588,4.853355,6.737798,30.492485,2280.391959,26.207268,3683.906458,1,31.365815,7807.303514,79900,22993.1775,108.546271,2.5849,560.203186,0.06329578,8.0593e-4,2.70255,0.710383,560.203186,0.0010866,101.912202,0.00121066,250.35,13.220199,9.942427,322.355011
2018-07-15,3.673032,72.395594,108.055488,480.343793,1.844403,254.533,27.2708,1.348012,1.789003,1.7025,1.660019,2,83.776578,1.67355,0.378836,1771.489718,1,1.3518,6.907729,3.850897,1,1.5767478e-4,68.440668,10.284498,1.968379,2.009318,1.315738,1613.523396,1.00225,0.02367,650.889084,6.7061,6.6956,2861.379739,567.064305,1,25.5,94.59875,22.17227,178,6.382821,49.616626,117.733873,17.8995,15.114467,27.601472,0.856128,2.098491,0.756021,0.756021,2.44905,0.756021,4.785595,0.756021,47.865,9054.039638,7.49251,208.408164,7.84855,23.972833,6.329946,66.744236,276.88,14271.9125,3.64425,0.756021,68.497272,1191.677627,43234.596667,107.200179,0.756021,130.4862,0.709503,112.39916667,100.70868,68.3157,4052.770709,422.0027,900,1130.83,0.303095,0.833062,342.501351,8429.570317,1514.115655,159.430548,159.750242,13.300934,1.370464,9.466338,16.69406,3368.844179,52.777813,1422.904504,2439.5,8.080939,355.5,35.82,34.300258,15.400001,723.818775,18.9044,4.0515,58.939572,13.301023,360.5,31.683657,8.1204,109.494492,1.478667,0.384905,1,3.269534,3.288482,53.563298,121.647894,3.69255,5703.602202,3.640826,3.987672,101.022209,62.52,868.856944,3.75035,7.87046,13.540375,18.04817,8.894274,1.365859,0.756021,6305.033977,578.007272,7.458,130.2634,21009.09961,21.12,8.746948,515.38999,13.309146,33.3095,9.182765,3.499986,2.642271,2.307588,4.856288,6.73762,30.581024,2274.995507,26.221195,3708.873226,1,31.372255,7813.653514,79900,23001.7275,109.196666,2.5849,561.582989,0.06322841,8.0565e-4,2.70255,0.713272,561.582989,0.00106217,102.163216,0.00120632,250.399354,13.265698,9.902104,322.355011
2018-07-14,3.673181,72.249992,107.9,480.343793,1.844403,254.533,27.221127,1.3473,1.789003,1.7025,1.681994,2,83.776578,1.67371,0.378619,1785.5,1,1.3518,6.90775,3.8508,1,1.59986834e-4,68.440668,10.284497,1.968379,2.009318,1.316482,1616,1.00165,0.02367,650.4,6.712043,6.6885,2856.27177,567.064305,1,25.5,94.6475,22.1576,178,6.379565,49.56,117.6,17.8665,15.006667,27.69,0.8547,2.098452,0.7557,0.7557,2.445899,0.7557,4.8,0.7557,47.865,9095,7.49251,208.408164,7.84945,23.980041,6.329955,66.010167,276.32,14267.199951,3.638165,0.7557,68.4967,1190,43211.661335,107.140032,0.7557,130.49,0.709503,112.3848058,100.68,68.312268,4052,422.0027,900,1129.8,0.30316,0.833062,342.501351,8440,1511.5,159.56,159.750242,13.26,1.365,9.465,16.700158,3335,52.776016,1422.904504,2439.606018,8.080939,355.5,35.82,34.3,15.400001,726.367219,18.8874,4.051537,59.224739,13.26,360.5,31.63,8.11685,109.494492,1.47865,0.384987,1,3.26875,3.286,53.467359,121.55,3.6958,5703.602202,3.6411,3.980501,101.025261,62.5883,861,3.75025,7.879147,13.540469,18,8.8825,1.365561,0.7557,6305.033977,577.75,7.458,130.2634,21002.896834,21.12,8.746948,514.98999,13.26,33.2675,9.182765,3.499986,2.644089,2.30879,4.855197,6.73765,30.58,2275,26.221,3708.873226,1,31.365815,7818,79900,22992.745651,108.807048,2.585116,560.646448,0.06324374,8.0547e-4,2.70255,0.713272,560.646448,0.0010655,101.99284,0.00120767,250.399354,13.276045,9.902,322.355011
2018-07-13,3.673181,72.249992,107.9,480.343793,1.844403,254.533,27.2165,1.346966,1.789003,1.7025,1.681994,2,83.776578,1.67371,0.378619,1785.5,1,1.3518,6.90775,3.8504,1,1.60727446e-4,68.440668,10.284497,1.968379,2.009318,1.315616,1616,1.00165,0.02367,650.4,6.712043,6.6882,2855.784687,567.064305,1,25.5,94.6475,22.1572,178,6.3785,49.56,117.6,17.8668,15.006667,27.69,0.854835,2.098452,0.755745,0.755745,2.446076,0.755745,4.8,0.755745,47.865,9095,7.49251,208.408164,7.84945,23.980041,6.329955,66.010167,276.365,14266.039335,3.638165,0.755745,68.495,1190,43203.539481,107.140032,0.755745,130.49,0.709503,112.385,100.68,68.313032,4052,422.0027,900,1129.11,0.30316,0.833062,342.501351,8440,1511.5,159.56,159.750242,13.26,1.365,9.465,16.700158,3335,52.776016,1422.904504,2439.785533,8.080939,355.5,35.82,34.302,15.400001,726.367219,18.8873,4.051537,59.224739,13.26,360.5,31.63,8.117214,109.494492,1.47865,0.384987,1,3.26875,3.286,53.477367,121.55,3.6954920000000002,5703.602202,3.6411,3.980501,101.025261,62.5883,861,3.75025,7.902448,13.540469,18,8.885215,1.365898,0.755745,6305.033977,577.75,7.458,130.2634,20993.980274,21.12,8.746948,514.98999,13.26,33.2615,9.182765,3.499986,2.644089,2.312645,4.853681,6.73765,30.581,2275,26.221,3708.873226,1,31.365815,7818,79900,22996.171621,109.223704,2.586029,560.735002,0.06324374,8.0547e-4,2.70255,0.713272,560.735002,0.0010655,102.00895,0.00120767,250.399354,13.27595,9.902,322.355011
2018-07-12,3.673181,72.401273,108.05,480.865258,1.835095,253.0155,27.198,1.350202,1.789254,1.7025,1.677249,2,84.095588,1.6776,0.379121,1772.286165,1,1.3493,6.914281,3.88242,1,1.60433474e-4,68.524982,10.331504,1.969482,2.010143,1.316538,1613.282035,1.002793,0.02363,649.1,6.682964,6.66715,2895.200107,567.275377,1,25.5,94.55,22.232289,178.05,6.3917,49.612393,117.731553,17.8985,15.039733,27.65,0.857339,2.094299,0.758807,0.758807,2.445951,0.758807,4.776525,0.758807,47.82,9029.680072,7.494587,209.214259,7.84875,23.989931,6.3413,65.383986,278.3725,14266.107473,3.63828,0.758807,68.559265,1190,43139.806688,107.479878,0.758807,130.572198,0.709503,112.66215,100.79,68.31435,4050,421.898355,900,1123.65,0.302561,0.833414,344.490243,8431,1511.5,159.426232,158.950108,13.44,1.37,9.477348,16.632113,3320,52.790697,1425.093141,2439.591339,8.084209,356.5,35.775,34.589864,15.410043,726.492144,18.974506,4.041794,60.049607,13.44,361,31.675,8.1124,109.635527,1.476821,0.384945,1,3.273601,3.28975,53.410244,121.55,3.704695,5709.343049,3.641,3.993788,101.264699,62.2405,860,3.7507,7.902375,13.53848,18.01,8.877922,1.363907,0.758807,6305.033977,578.25,7.458,130.2634,20958.120944,21.08,8.751027,514.97499,13.305,33.23,9.186458,3.50998,2.631102,2.320789,4.868684,6.741721,30.492963,2273.501241,26.229684,3755.168907,1,31.385508,7850,79900,22988.295135,108.008173,2.586938,562.377401,0.0627162,8.0255e-4,2.70255,0.711935,562.377401,0.00105167,102.307735,0.00118978,250.349279,13.32101,9.771,322.355011
2018-07-11,3.673181,72.761588,107.826667,483.277682,1.839812,253.761,27.412391,1.357711,1.789006,1.7025,1.674293,2,84.26878,1.6755,0.379472,1773.683527,1,1.355764,6.928051,3.877611,1,1.56627396e-4,68.992746,10.321493,1.971688,2.015286,1.320826,1616,0.99565,0.02378,653.3,6.719776,6.6822,2880.903635,568.769173,1,25.5,93.9635,22.2116,178,6.384473,49.734345,117.762911,17.8955,15.01,27.607467,0.856458,2.094299,0.757266,0.757266,2.44431,0.757266,4.780044,0.757266,47.24,9052.122611,7.513874,208.721699,7.84865,23.994945,6.334651,65.411166,278.74,14259.722301,3.6489,0.757266,68.729262,1193.810618,43083.506932,107.43996,0.757266,130.60998,0.709503,111.979,100.8,68.331372,4055.987352,421.373659,900,1128.25,0.302606,0.835519,345.101254,8435.163169,1514.985655,159.201803,158.949893,13.515562,1.371039,9.4695,16.632113,3365.845828,52.736,1423.738329,2441.685715,8.10597,356,35.8,34.5045,15.400001,726.307783,19.0734,4.0385,59.192017,13.555187,360.7253,31.76456,8.10838,110.3876,1.480856,0.385011,1,3.279709,3.296325,53.626492,121.55,3.71815,5701.932489,3.641082,3.990195,101.174108,62.3647,870.319049,3.7503,7.949948,13.540463,18.038019,8.817892,1.364204,0.757266,6305.033977,578.694052,7.458,130.2634,20933.663832,20.895,8.772871,514.98999,13.509288,33.35,9.209421,3.499986,2.631,2.322722,4.89165,6.757651,30.659903,2271.677642,26.293868,3749.793241,1,31.306882,7840.404525,79900,22990.071082,108.870516,2.587147,561.799422,0.06323121,8.0463e-4,2.70255,0.710214,561.799422,0.00106234,102.202589,0.00120786,250.300787,13.561811,9.77538,322.355011
2018-07-10,3.673097,72.849716,107.305,482.206172,1.840834,252.7255,27.432585,1.348465,1.787502,1.7025,1.671823,2,84.002025,1.6665,0.379648,1772.619086,1,1.355764,6.914468,3.816711,1,1.58656735e-4,68.836117,10.274746,1.975867,2.010944,1.314494,1613.612157,0.992654,0.0236,648.332388,6.682229,6.6306330000000004,2878.867531,567.724557,1,25.5,93.90675,22.03675,178.05,6.355305,49.637028,117.48333,17.9075,15.130633,27.551509,0.852655,2.094299,0.754262,0.754262,2.445322,0.754262,4.799474,0.754262,47.24,9037.180477,7.498245,208.786224,7.848629,23.976533,6.309299,65.167963,276.193847,14243.204764,3.63851,0.754262,68.656,1190,42970.240464,106.860071,0.754262,129.939063,0.710005,110.8565,100.99,68.328454,4052,419.22122,900,1113.6,0.302538,0.83355,343.169479,8430,1515.56005,159.1575,156.699761,13.441666,1.36855,9.44393,16.785664,3357.396249,52.505548,1415.40371,2441.448434,8.087231,356,35.775,34.4525,15.410043,726.303337,19.0206,4.02277,59.211614,13.441666,361,31.702188,8.031185,110.140206,1.467007,0.38499,1,3.269305,3.292455,53.488808,121.595,3.681385,5699.357091,3.640999,3.973611,100.67722,61.7906,868.589771,3.75025,7.941433,13.539542,18.006425,8.753598,1.359213,0.754262,6305.033977,578.620868,7.458,130.2634,20908.740183,20.895,8.754067,515.01999,13.451503,33.24,9.191001,3.499986,2.621204,2.31306,4.715172,6.742681,30.325,2276.790253,26.216569,3801.59375,1,31.415095,7826.115791,79900,22981.363436,107.795504,2.587365,559.305195,0.06239636,7.96e-4,2.70255,0.70981,559.305195,0.00106161,101.748839,0.00118549,250.374262,13.374995,9.715469,322.355011
2018-07-09,3.673181,73.350868,107.305,482.830704,1.834366,249.1605,27.923,1.338707,1.788003,1.7025,1.660577,2,83.883039,1.6637,0.379622,1771.77817,1,1.355764,6.888948,3.872809,1,1.50149305e-4,68.715422,10.253426,1.974805,2.009261,1.31085,1615,0.9915,0.02368,650.939084,6.615503,6.6163,2878.202057,567.192769,1,25.5,93.7585,21.9893,178,6.34021,49.5,117.333061,17.9185,15.036633,27.55,0.850593,2.094299,0.754546,0.754546,2.446525,0.754546,4.79875,0.754546,47.24,9046,7.492459,209.272087,7.84825,23.980041,6.3042,65.152698,275.495625,14228.601903,3.62955,0.754546,68.6689,1189.5,42925.156188,106.710097,0.754546,129.877894,0.709503,110.95075,100.751,68.319599,4060,419.22122,900,1113.45,0.302583,0.833087,343.922606,8433,1512,158.816478,156.699761,13.41,1.37,9.429771,16.785664,3310,52.375,1410.009238,2442.833333,8.080428,356,35.775,34.4,15.410043,726.349719,19.18107,4.028442,59.219356,13.41,360,31.64,8.01924,109.944246,1.460344,0.385035,1,3.2838,3.291,53.501685,121.55,3.66695,5710.003549,3.641,3.962907,100.433604,62.4121,860,3.750365,7.957398,13.539645,18,8.7177,1.35551,0.754546,6305.033977,578.5,7.458,130.2634,20889.437784,20.895,8.747027,514.99499,13.41,33.0908,9.18234,3.499986,2.617484,2.318709,4.713306,6.731573,30.323857,2274.873706,26.220693,3808.687088,1,31.513807,7840,79900,22981.045008,107.790276,2.591479,557.952631,0.06204831,7.9462e-4,2.70255,0.707323,557.952631,0.00104061,101.502781,0.00117424,250.374262,13.413012,9.761718,322.355011
